,"(('battery', 'electricity'), 'flow')","(('electricity', 'HP'), 'flow')","(('electricity', 'battery'), 'flow')","(('electricity', 'demand_el'), 'flow')","(('electricity', 'excess_bel'), 'flow')","(('grid', 'electricity'), 'flow')","(('pv', 'electricity'), 'flow')"
2023-03-08 14:00:00,0.0,429.5093,0.0041666667,238.7562295058686,0.0,381.90641,286.36327964462816
2023-03-08 15:00:00,0.0,434.77649,0.0041666667,204.4922430108679,0.0,419.16375,220.1091450469513
2023-03-08 16:00:00,0.0,435.52894,0.0041666667,187.10616175794695,0.0,512.95513,109.68413716516406
2023-03-08 17:00:00,0.0,436.65763,0.0,220.39590176364874,0.0,616.58091,40.47261697707178
2023-03-08 18:00:00,0.0,0.0,0.0,274.2073089629597,0.0,274.20731,0.0
2023-03-08 19:00:00,94.988125,0.0,0.0,309.021288030983,0.0,214.03316,0.0
2023-03-08 20:00:00,0.0,438.16254,0.0,280.6423075557869,0.0,718.80484,0.0
2023-03-08 21:00:00,0.0,437.41008,0.0,237.53100108013825,0.0,674.94108,0.0
2023-03-08 22:00:00,0.0,437.41008,0.0,201.08957893372357,0.0,638.49966,0.0
2023-03-08 23:00:00,0.0,437.03385,0.0,148.29305986426579,0.0,585.32691,0.0
2023-03-09 00:00:00,0.0,437.03385,0.0,102.14897109582101,0.0,539.18282,0.0
2023-03-09 01:00:00,0.0,437.03385,0.0,75.58164170616564,0.0,512.61549,0.0
2023-03-09 02:00:00,0.0,438.16254,0.0,69.26709599303335,0.0,507.42963,0.0
2023-03-09 03:00:00,0.0,438.91499,100.0,67.43719173941861,0.0,606.35218,0.0
2023-03-09 04:00:00,0.0,439.66745,0.0041666667,68.51426327430855,0.0,508.18588,0.0
2023-03-09 05:00:00,0.0,439.29122,0.0041666667,82.00341210318972,0.0,521.2988,0.0
2023-03-09 06:00:00,0.0,439.29122,0.0041666667,157.701595919804,0.0,589.51702,7.479964454748132
2023-03-09 07:00:00,0.0,439.29122,0.0,226.538510905059,0.0,609.65565,56.17408036256814
2023-03-09 08:00:00,94.992083,0.0,0.0,233.6331771642615,0.0,1.7603441,136.88074956791775
2023-03-09 09:00:00,0.0,437.78631,0.0,215.61551224720188,0.0,474.82186,178.5799619227593
2023-03-09 10:00:00,0.0,437.03385,0.0,203.32336765837843,0.0,442.24726,198.1099577005755
2023-03-09 11:00:00,0.0,437.03385,0.0,206.9888299330364,0.0,488.0928,155.92988584418492
2023-03-09 12:00:00,0.0,436.65763,0.0,228.63497959628143,0.0,535.33658,129.95602728794296
2023-03-09 13:00:00,0.0,436.2814,0.0,226.49036818284765,0.0,474.26422,188.5075406544809
2023-03-09 14:00:00,0.0,435.90517,100.0,201.71713755032172,0.0,612.77845,124.84385523240982
2023-03-09 15:00:00,0.0,435.52894,0.0041666667,183.27969998128086,0.0,530.35001,88.46279926551655
2023-03-09 16:00:00,0.0,435.15271,0.0041666667,183.93808614428758,0.0,564.66556,54.429405687913736
2023-03-09 17:00:00,0.0,435.52894,0.0,224.9242682625481,0.0,624.88907,35.564144035756435
2023-03-09 18:00:00,94.992083,436.2814,0.0,290.47533126146504,0.0,631.76465,0.0
2023-03-09 19:00:00,0.0,437.78631,0.0,326.94723145075847,0.0,764.73354,0.0
2023-03-09 20:00:00,0.0,437.78631,0.0,293.98523230279125,0.0,731.77154,0.0
2023-03-09 21:00:00,0.0,437.41008,0.0,246.30189359720197,0.0,683.71197,0.0
2023-03-09 22:00:00,0.0,409.62317,0.0,203.8194637734309,0.0,613.44263,0.0
2023-03-09 23:00:00,0.0,437.41008,0.0,150.9021282060865,0.0,588.31221,0.0
2023-03-10 00:00:00,0.0,437.03385,0.0,101.84039509360372,0.0,538.87425,0.0
2023-03-10 01:00:00,0.0,436.65763,0.0,75.35320288538699,0.0,512.01083,0.0
2023-03-10 02:00:00,0.0,436.65763,0.0,69.05763463408161,0.0,505.71526,0.0
2023-03-10 03:00:00,0.0,435.90517,100.0,67.23316019127992,0.0,603.13833,0.0
2023-03-10 04:00:00,0.0,435.52894,0.0041666667,68.3068672370813,0.0,503.83998,0.0
2023-03-10 05:00:00,0.0,435.15271,0.0041666667,81.75505431606749,0.0,516.91193,0.0
2023-03-10 06:00:00,0.0,434.40026,0.0041666667,157.22373051136466,0.0,590.77998,0.8481780673305683
2023-03-10 07:00:00,0.0,0.0,0.0,225.85172368009475,0.0,165.6117,60.2400245557683
2023-03-10 08:00:00,94.992083,0.0,0.0,232.92452897193476,0.0,36.08724,101.84520513566785
2023-03-10 09:00:00,0.0,424.99456,0.0,214.96118620857754,0.0,457.27243,182.6833211653464
2023-03-10 10:00:00,0.0,413.3315,0.0,202.7060320632802,0.0,310.82526,305.2122785680065
2023-03-10 11:00:00,0.0,409.94545,0.0,206.36004737047404,0.0,260.4918,355.8137051702509
2023-03-10 12:00:00,0.0,411.82659,0.0,227.94009167653604,0.0,387.29071,252.47597552658348
2023-03-10 13:00:00,0.0,411.82659,0.0,225.80165887566375,0.0,317.98341,319.64484087295784
2023-03-10 14:00:00,0.0,411.82659,0.0,201.103451544039,0.0,372.7475,240.18254688240216
2023-03-10 15:00:00,0.0,414.46019,0.0,182.72182686181975,0.0,445.31428,151.8677372299737
2023-03-10 16:00:00,0.0,422.36097,100.0,183.37792594702952,0.0,598.31692,107.42198069293191
2023-03-10 17:00:00,0.0,424.99456,0.0,224.2389438201759,0.0,612.34905,36.88445442634675
2023-03-10 18:00:00,94.992083,428.38061,0.0,289.5898401573114,0.0,622.97837,0.0
2023-03-10 19:00:00,0.0,430.63798,0.0,325.950071207149,0.0,756.58805,0.0
2023-03-10 20:00:00,0.0,431.39044,0.0,293.0881657180493,0.0,724.4786,0.0
2023-03-10 21:00:00,0.0,432.51912,0.0,245.54995407674426,0.0,678.06907,0.0
2023-03-10 22:00:00,0.0,433.27158,0.0,203.1969140947818,0.0,636.46849,0.0
2023-03-10 23:00:00,0.0,433.6478,0.0,150.44098437269767,0.0,584.08879,0.0
2023-03-11 00:00:00,0.0,434.77649,100.0,116.72935216474272,0.0,651.50584,0.0
2023-03-11 01:00:00,0.0,437.78631,0.0041666667,92.04504197379543,0.0,529.83552,0.0
2023-03-11 02:00:00,0.0,438.53876,0.0041666667,73.28522315896655,0.0,511.82815,0.0
2023-03-11 03:00:00,0.0,437.78631,0.0041666667,69.09852305580648,0.0,506.889,0.0
2023-03-11 04:00:00,0.0,437.78631,0.0041666667,66.93166083929528,0.0,504.72214,0.0
2023-03-11 05:00:00,0.0,437.03385,0.0041666667,69.74186078095362,0.0,506.77988,0.0
2023-03-11 06:00:00,0.0,437.03385,0.0,92.38538508179562,0.0,527.98111,1.4381264426027824
2023-03-11 07:00:00,0.0,436.65763,0.0,142.5612977234133,0.0,509.47254,69.74637799484312
2023-03-11 08:00:00,94.988125,436.65763,0.0,208.22256209663635,0.0,373.99526,175.89680157274364
2023-03-11 09:00:00,0.0,435.52894,0.0,246.49276364208475,0.0,376.56864,305.4530661177979
2023-03-11 10:00:00,0.0,435.15271,0.0,257.13820692519147,0.0,321.51663,370.7742939738034
2023-03-11 11:00:00,0.0,433.6478,0.0,269.48466835052716,0.0,287.55212,415.58035560757594
2023-03-11 12:00:00,0.0,432.89535,0.0,289.63387387877043,0.0,215.28601,507.2432131855405
2023-03-11 13:00:00,0.0,431.76666,100.0,288.20622038711906,0.0,390.70306,429.2698209384696
2023-03-11 14:00:00,0.0,431.01421,0.0041666667,266.7040940187044,0.0,366.83401,330.8884600261018
2023-03-11 15:00:00,0.0,431.39044,0.0041666667,249.89951009600588,0.0,423.28704,258.007071112505
2023-03-11 16:00:00,0.0,430.63798,0.0041666667,251.46542868206427,0.0,451.67726,230.43031491099856
2023-03-11 17:00:00,0.0,431.76666,0.0,313.578257931082,0.0,623.87696,121.46796063903325
2023-03-11 18:00:00,94.992083,0.0,0.0,363.77679440387647,0.0,268.78471,0.0
2023-03-11 19:00:00,0.0,0.0,0.0,364.96328955388435,0.0,364.96329,0.0
2023-03-11 20:00:00,0.0,437.03385,0.0,298.64423179604074,0.0,735.67808,0.0
2023-03-11 21:00:00,0.0,424.65971,0.0,232.84449470917073,0.0,657.5042,0.0
2023-03-11 22:00:00,0.0,367.9037,0.0,212.69101112080938,0.0,580.59472,0.0
2023-03-11 23:00:00,0.0,435.90517,0.0,180.39096011730155,0.0,616.29613,0.0
2023-03-12 00:00:00,0.0,219.29618,0.0,135.67064663151353,0.0,354.96683,0.0
2023-03-12 01:00:00,0.0,436.65763,0.0,97.71323204560144,0.0,534.37086,0.0
2023-03-12 02:00:00,0.0,436.2814,0.0,78.21233058284727,0.0,514.49373,0.0
2023-03-12 03:00:00,0.0,437.41008,0.0,71.34838612894998,0.0,508.75847,0.0
2023-03-12 04:00:00,0.0,438.91499,0.0,67.19266827411796,0.0,506.10766,0.0
2023-03-12 05:00:00,0.0,440.4199,0.0,66.99306911763317,0.0,507.41297,0.0
2023-03-12 06:00:00,0.0,441.17236,0.0,71.0429126715021,0.0,486.70739,25.507885706898946
2023-03-12 07:00:00,0.0,437.78631,0.0,86.69341669389556,0.0,270.78277,253.69695305110156
2023-03-12 08:00:00,0.0,433.6478,0.0,153.50970679395306,0.0,150.14216,437.0153450894744
2023-03-12 09:00:00,0.0,427.62816,0.0,240.1263850023357,0.0,94.076568,573.6779753722589
2023-03-12 10:00:00,0.0,424.61834,0.0,301.930798712081,0.0,22.189451,704.3596842908104
2023-03-12 11:00:00,0.0,419.35115,0.0,351.48176697903136,0.0,149.75209,621.0808235678232
2023-03-12 12:00:00,0.0,418.59869,0.0,358.2303264713811,0.0,167.56304,609.2659786243678
2023-03-12 13:00:00,0.0,416.71755,100.0,299.82112973446664,0.0,252.51923,564.0194509557007
2023-03-12 14:00:00,0.0,417.84624,0.0041666667,235.84728842580154,0.0,221.04624,432.6514536769915
2023-03-12 15:00:00,0.0,420.47983,0.0041666667,201.999538724603,0.0,306.33585,316.14768309500454
2023-03-12 16:00:00,0.0,423.11343,0.0041666667,184.8242658587658,0.0,455.19201,152.74984913693245
2023-03-12 17:00:00,0.0,426.49948,0.0041666667,217.7066724681662,0.0,588.56722,55.643093321025454
2023-03-12 18:00:00,0.0,426.8757,0.0041666667,270.85986862781164,0.0,697.73974,0.0
2023-03-12 19:00:00,94.996042,0.0,0.0,305.2470302419482,0.0,210.25099,0.0
2023-03-12 20:00:00,0.0,51.269311,0.0,277.21302874019227,0.0,328.48234,0.0
2023-03-12 21:00:00,0.0,422.36097,0.0,234.62709753087836,0.0,656.98807,0.0
2023-03-12 22:00:00,0.0,420.47983,0.0,198.6300066149747,0.0,619.10984,0.0
2023-03-12 23:00:00,0.0,417.84624,0.0,146.47838494932336,0.0,564.32462,0.0
2023-03-13 00:00:00,0.0,416.34133,0.0,100.89836373072839,0.0,517.23969,0.0
2023-03-13 01:00:00,0.0,414.46019,0.0,74.65584302644982,0.0,489.11603,0.0
2023-03-13 02:00:00,0.0,414.46019,0.0,68.41823126264185,0.0,482.87842,0.0
2023-03-13 03:00:00,0.0,413.3315,0.0,66.61035464390713,0.0,479.94186,0.0
2023-03-13 04:00:00,0.0,412.95528,100.0,67.6738147913959,0.0,580.62909,0.0
2023-03-13 05:00:00,0.0,411.07414,0.0041666667,80.99699923573688,0.0,492.0753,0.0
2023-03-13 06:00:00,0.0,411.45036,0.0041666667,155.76521008994334,0.0,559.90144,7.318299672340319
2023-03-13 07:00:00,0.0,410.69791,0.0,223.75561402734334,0.0,556.04354,78.40998293257547
2023-03-13 08:00:00,94.992083,409.193,0.0,230.76177580211206,0.0,451.33198,93.63071349741261
2023-03-13 09:00:00,0.0,406.5594,0.0,212.96429312609365,0.0,512.60507,106.91862846782453
2023-03-13 10:00:00,0.0,403.17335,0.0,200.82209611670518,0.0,511.0232,92.9722531005448
2023-03-13 11:00:00,0.0,398.28239,0.0,204.4412481872006,0.0,453.4573,149.2663377718902
2023-03-13 12:00:00,0.0,392.26275,0.0,225.81964140466368,0.0,397.95505,220.12734166251207
2023-03-13 13:00:00,0.0,383.98574,0.0,223.70013712513895,0.0,308.13415,299.5517238672685
2023-03-13 14:00:00,0.0,380.22346,100.0,199.23092259488183,0.0,423.92308,255.53129860951213
2023-03-13 15:00:00,0.0,380.22346,0.0041666667,181.0196601018514,0.0,335.90814,225.33915049503
2023-03-13 16:00:00,0.0,380.22346,0.0041666667,181.66884304945253,0.0,411.74633,150.15013734776596
2023-03-13 17:00:00,0.0,382.1046,0.0041666667,222.14805313930844,0.0,530.59331,73.66351235399287
2023-03-13 18:00:00,0.0,383.98574,0.0,286.8883472159561,0.0,670.87408,0.0
2023-03-13 19:00:00,94.992083,383.98574,0.0,322.90800045753457,0.0,611.90165,0.0
2023-03-13 20:00:00,0.0,386.61933,0.0,290.35155018975445,0.0,676.97088,0.0
2023-03-13 21:00:00,0.0,387.37179,0.0,243.25614920372652,0.0,630.62794,0.0
2023-03-13 22:00:00,0.0,386.99556,0.0,201.2978823493661,0.0,588.29344,0.0
2023-03-13 23:00:00,0.0,388.50047,0.0,149.03435622742154,0.0,537.53483,0.0
2023-03-14 00:00:00,0.0,391.88652,0.0,100.57929255864946,0.0,492.46581,0.0
2023-03-14 01:00:00,0.0,395.6488,0.0,74.41965175470457,0.0,470.06845,0.0
2023-03-14 02:00:00,0.0,395.6488,0.0,68.20167704147228,0.0,463.85048,0.0
2023-03-14 03:00:00,0.0,396.40125,100.0,66.3994290899301,0.0,562.80068,0.0
2023-03-14 04:00:00,0.0,397.15371,0.0041666667,67.45942635309788,0.0,464.6173,0.0
2023-03-14 05:00:00,0.0,397.52994,0.0041666667,80.74028671714117,0.0,478.27439,0.0
2023-03-14 06:00:00,0.0,397.52994,0.0041666667,155.27130489085584,0.0,539.68461,13.12080092758396
2023-03-14 07:00:00,0.0,395.6488,0.0,223.04582258392085,0.0,531.80352,86.89109810953627
2023-03-14 08:00:00,94.992083,395.27257,0.0,230.02944208343425,0.0,300.1269,230.18302622122067
2023-03-14 09:00:00,0.0,393.0152,0.0,212.2881446764855,0.0,258.85364,346.4497078337186
2023-03-14 10:00:00,0.0,389.62915,0.0,200.18421694435582,0.0,151.41708,438.39628635501435
2023-03-14 11:00:00,0.0,389.62915,0.0,203.79158707049905,0.0,142.29815,451.1225864834556
2023-03-14 12:00:00,0.0,390.75784,100.0,225.10173046814788,0.0,431.55727,284.3022925841313
2023-03-14 13:00:00,0.0,391.51029,0.0,222.9886586111415,0.0,359.27187,255.22707659961202
2023-03-14 14:00:00,0.0,390.38161,0.0,198.59699209073153,0.0,331.07759,257.9010142705957
2023-03-14 15:00:00,0.0,387.74801,0.012499479,180.44342409657256,0.0,356.52014,211.68379429765434
2023-03-14 16:00:00,0.0,420.1036,0.0041666667,181.09028564034398,0.0,408.84245,192.3556006811197
2023-03-14 17:00:00,0.0,0.0,0.0041666667,221.4402708141232,0.0,150.08135,71.36308260405814
2023-03-14 18:00:00,0.0,0.0,0.0,285.9739022648501,0.0,285.9739,0.0
2023-03-14 19:00:00,94.992083,0.0,0.0,321.87830555453684,0.0,226.88622,0.0
2023-03-14 20:00:00,0.0,0.0,0.0,289.4252780710959,0.0,289.42528,0.0
2023-03-14 21:00:00,0.0,0.0,0.0,242.47978314034322,0.0,242.47978,0.0
2023-03-14 22:00:00,0.0,0.0,0.0,200.6551535628778,0.0,200.65515,0.0
2023-03-14 23:00:00,0.0,169.9689,0.0,148.558297736091,0.0,318.5272,0.0
2023-03-15 00:00:00,0.0,169.28313,0.0,100.2578758143813,0.0,269.54101,0.0
2023-03-15 01:00:00,0.0,186.08576,0.0,74.1817281907469,0.0,260.26748,0.0
2023-03-15 02:00:00,0.0,177.40494,100.0,67.98353819427486,0.0,345.38847,0.0
2023-03-15 03:00:00,0.0,0.0,0.0041666667,66.18696360759688,0.0,66.19113,0.0
2023-03-15 04:00:00,0.0,0.0,0.0041666667,67.24347628461383,0.0,67.247643,0.0
2023-03-15 05:00:00,0.0,0.0,0.0041666667,80.4817086553521,0.0,80.485875,0.0
2023-03-15 06:00:00,94.996042,0.0,0.0,154.77381878485568,0.0,4.5276071,55.250169991920025
2023-03-15 07:00:00,0.0,47.723968,0.0,222.33089629304345,0.0,0.0,270.0548640258693
2023-03-15 08:00:00,0.0,183.99966,0.0,229.29182237168743,0.0,0.0,413.29148727595
2023-03-15 09:00:00,0.0,317.43773,0.0,211.6071269028393,0.0,0.0,529.0448523144302
2023-03-15 10:00:00,0.0,306.62822,0.0,199.54175462914523,0.0,0.0,506.16997443117634
2023-03-15 11:00:00,0.0,420.1036,0.0,203.13726892591868,0.0,89.366953,533.8739191155706
2023-03-15 12:00:00,0.0,422.7372,0.0,224.37868510758483,0.0,143.01996,504.0959225531436
2023-03-15 13:00:00,0.0,415.58887,100.0,222.2721031843936,0.0,207.65054,530.2104356387093
2023-03-15 14:00:00,0.0,414.83641,0.0041666667,197.9585484383017,0.0,151.33885,461.4602762883826
2023-03-15 15:00:00,0.0,417.84624,0.0041666667,179.86309516640142,0.0,259.016,338.6975021164118
2023-03-15 16:00:00,0.0,330.4193,0.0041666667,180.5076284185045,0.0,259.8925,251.0385942282166
2023-03-15 17:00:00,0.0,0.0,0.0041666667,220.72748469219044,0.0,105.2373,115.49434771165086
2023-03-15 18:00:00,0.0,0.0,0.0,285.053007351755,0.0,285.05301,0.0
2023-03-15 19:00:00,94.992083,0.0,0.0,320.84136432672665,0.0,225.84928,0.0
2023-03-15 20:00:00,0.0,0.0,0.0,288.49250230292944,0.0,288.4925,0.0
2023-03-15 21:00:00,0.0,0.0,0.0,241.69797866019564,0.0,241.69798,0.0
2023-03-15 22:00:00,0.0,0.0,0.0,200.00793286062185,0.0,200.00793,0.0
2023-03-15 23:00:00,0.0,0.0,0.0,148.0789198270694,0.0,148.07892,0.0
2023-03-16 00:00:00,0.0,0.0,0.0,99.93422312168289,0.0,99.934223,0.0
2023-03-16 01:00:00,0.0,0.0,0.0,73.94215343115121,0.0,73.942153,0.0
2023-03-16 02:00:00,0.0,0.0,0.0,67.76388902797841,0.0,67.763889,0.0
2023-03-16 03:00:00,0.0,156.36619,0.0,65.9730305269519,0.0,222.33922,0.0
2023-03-16 04:00:00,0.0,275.59495,87.175242,67.02603805708266,0.0,429.79623,0.0
2023-03-16 05:00:00,0.0,0.0,0.0,80.22135296927827,0.0,80.221353,0.0
2023-03-16 06:00:00,82.809579,0.0,0.0,154.27292081678956,0.0,0.0,71.46334208572448
2023-03-16 07:00:00,0.0,99.673698,0.0,221.61107794323442,0.0,0.0,321.2847759121023
2023-03-16 08:00:00,0.0,235.12604,0.0,228.54916701176762,0.0,0.0,463.6752098924653
2023-03-16 09:00:00,0.0,361.66764,0.0,210.92147079955043,0.0,0.0,572.5891060376938
2023-03-16 10:00:00,0.0,415.21264,0.0,198.89492695465384,112.50366,0.0,726.6112241363307
2023-03-16 11:00:00,0.0,410.69791,0.0,202.47851542049557,195.60623,0.0,808.7826524979234
2023-03-16 12:00:00,0.0,407.68809,3.9056769,223.65075012415667,168.36537,0.0,803.6098879293947
2023-03-16 13:00:00,0.0,406.93563,96.094486,221.55071330413773,0.0,0.0,724.5808302753867
2023-03-16 14:00:00,0.0,405.43072,0.0041666667,197.31580753561428,0.0,15.915817,586.834876876818
2023-03-16 15:00:00,0.0,404.67826,0.0041666667,179.27886943806917,0.0,100.30174,483.6595656161016
2023-03-16 16:00:00,0.0,406.18318,0.0041666667,179.9210681770013,0.0,229.06157,357.04684214418796
2023-03-16 17:00:00,0.0,352.95424,0.0,220.00993537044445,0.0,409.92531,163.03887130093176
2023-03-16 18:00:00,94.992083,0.0,0.0,284.1259731329832,0.0,189.13389,0.0
2023-03-16 19:00:00,0.0,0.0,0.0,319.7975263702642,0.0,319.79753,0.0
2023-03-16 20:00:00,0.0,379.9724,0.0,287.5535371767429,0.0,667.52594,0.0
2023-03-16 21:00:00,0.0,348.26099,0.0,240.91099902714194,0.0,589.17199,0.0
2023-03-16 22:00:00,0.0,419.35115,0.0,199.35643805694514,0.0,618.70759,0.0
2023-03-16 23:00:00,0.0,420.1036,0.0,147.59638373323128,0.0,567.69999,0.0
2023-03-17 00:00:00,0.0,422.36097,100.0,99.6084432721376,0.0,621.96941,0.0
2023-03-17 01:00:00,0.0,423.86588,0.0041666667,73.70100795667344,0.0,497.57106,0.0
2023-03-17 02:00:00,0.0,423.86588,0.0041666667,67.5428032850708,0.0,491.41285,0.0
2023-03-17 03:00:00,0.0,424.61834,0.0041666667,65.75770162844105,0.0,490.3802,0.0
2023-03-17 04:00:00,0.0,425.37079,0.0041666667,66.80718458319647,0.0,492.18214,0.0
2023-03-17 05:00:00,0.0,426.12325,0.0041666667,79.9593069093475,0.0,506.08672,0.0
2023-03-17 06:00:00,23.334583,0.0,0.0,153.7687787457779,0.0,96.241246,34.192949958673715
2023-03-17 07:00:00,71.658473,0.0,0.0,220.88660847584643,0.0,0.0,149.22813572352538
2023-03-17 08:00:00,0.0,82.197298,0.0,227.80172444331538,0.0,0.0,309.9990224618638
2023-03-17 09:00:00,0.0,414.46019,0.0,210.23140560247052,0.0,153.8854,470.80619171402026
2023-03-17 10:00:00,0.0,405.05449,0.0,198.24395004596198,0.0,8.280936,595.017506384969
2023-03-17 11:00:00,0.0,397.90616,0.0,201.81554653265275,136.10216,0.0,735.8238735573173
2023-03-17 12:00:00,0.0,394.52011,25.048591,222.9181684536075,87.689078,0.0,730.1759519139521
2023-03-17 13:00:00,0.0,391.13406,74.952453,220.82472958144692,0.0,0.0,686.9112475522966
2023-03-17 14:00:00,0.0,389.25293,0.0041666667,196.66898363446455,0.0,49.592426,536.3336506954001
2023-03-17 15:00:00,0.0,388.50047,0.0041666667,178.69094154236024,0.0,183.87638,383.31919921363
2023-03-17 16:00:00,0.0,388.8767,0.0041666667,179.33080020738888,0.0,342.79708,225.41458143669286
2023-03-17 17:00:00,0.0,0.0,0.0,219.28786160949574,0.0,157.42408,61.863784187398636
2023-03-17 18:00:00,94.992083,0.0,0.0,283.1931078930535,0.0,188.20102,0.0
2023-03-17 19:00:00,0.0,0.0,0.0,318.74713861138287,0.0,318.74714,0.0
2023-03-17 20:00:00,0.0,0.0,0.0,286.608694582974,0.0,286.60869,0.0
2023-03-17 21:00:00,0.0,294.13236,0.0,240.1191054931757,0.0,534.25147,0.0
2023-03-17 22:00:00,0.0,251.15996,0.0,198.70088530112946,0.0,449.86085,0.0
2023-03-17 23:00:00,0.0,406.5594,0.0,147.1108494545295,0.0,553.67025,0.0
2023-03-18 00:00:00,0.0,111.34007,0.0,114.14433320863718,0.0,225.4844,0.0
2023-03-18 01:00:00,0.0,408.81677,0.0,90.00581182675714,0.0,498.82258,0.0
2023-03-18 02:00:00,0.0,409.56923,0.0,71.6609090641601,0.0,481.23013,0.0
2023-03-18 03:00:00,0.0,410.32168,0.0,67.56635145822433,0.0,477.88803,0.0
2023-03-18 04:00:00,0.0,411.07414,0.0,65.44690679022042,0.0,476.52104,0.0
2023-03-18 05:00:00,0.0,256.97062,0.0,68.1941057321203,0.0,325.16472,0.0
2023-03-18 06:00:00,0.0,262.23086,0.0,90.33422653401075,0.0,318.47435,34.09073723514429
2023-03-18 07:00:00,0.0,206.70528,0.0,139.39478505029803,0.0,225.23489,120.8651765499211
2023-03-18 08:00:00,0.0,406.18318,0.0,203.59568220557247,0.0,366.36506,243.4137993765538
2023-03-18 09:00:00,0.0,397.15371,0.0,241.01322558052217,0.0,276.0095,362.1574355211502
2023-03-18 10:00:00,0.0,390.75784,0.0,251.4196263768426,0.0,165.62746,476.5499987336716
2023-03-18 11:00:00,0.0,383.23328,0.0,263.48899183660836,0.0,148.36881,498.353461846961
2023-03-18 12:00:00,0.0,381.35214,0.0,283.18720713799615,0.0,99.436659,565.102691068848
2023-03-18 13:00:00,0.0,376.08495,100.0,281.7886742706911,0.0,197.18489,560.6887408069276
2023-03-18 14:00:00,0.0,371.94645,0.0041666667,260.7628637068502,0.0,164.02464,468.6888391441246
2023-03-18 15:00:00,0.0,374.58004,0.0041666667,244.33030026579627,0.0,270.78602,348.12848535230114
2023-03-18 16:00:00,0.0,374.58004,0.0041666667,245.8589621098476,0.0,391.3063,229.13687502443952
2023-03-18 17:00:00,0.0,218.07166,0.0041666667,306.5840298682822,0.0,449.29079,75.36906839655231
2023-03-18 18:00:00,0.0,0.0,0.0,355.65960101185095,0.0,355.6596,0.0
2023-03-18 19:00:00,94.992083,0.0,0.0,356.816273024714,0.0,261.82419,0.0
2023-03-18 20:00:00,0.0,0.0,0.0,291.97494306670717,0.0,291.97494,0.0
2023-03-18 21:00:00,0.0,0.0,0.0,227.6424578925572,0.0,227.64246,0.0
2023-03-18 22:00:00,0.0,0.0,0.0,207.93725981385037,0.0,207.93726,0.0
2023-03-18 23:00:00,0.0,0.0,0.0,176.35749117378927,0.0,176.35749,0.0
2023-03-19 00:00:00,0.0,0.0,0.0,132.63586403855672,0.0,132.63586,0.0
2023-03-19 01:00:00,0.0,94.036753,0.0,95.52661186674385,0.0,189.56336,0.0
2023-03-19 02:00:00,0.0,410.32168,0.0,76.46137088890433,0.0,486.78305,0.0
2023-03-19 03:00:00,0.0,411.45036,0.0,69.75043502244358,0.0,481.2008,0.0
2023-03-19 04:00:00,0.0,150.69627,0.0,65.68717298943204,0.0,216.38344,0.0
2023-03-19 05:00:00,0.0,231.99184,0.0,65.49142982835625,0.0,297.48327,0.0
2023-03-19 06:00:00,0.0,410.69791,0.0,69.44984426768701,0.0,444.00276,36.14499523726137
2023-03-19 07:00:00,0.0,408.06431,0.0,84.74859143689247,0.0,338.16761,154.6452913713882
2023-03-19 08:00:00,0.0,403.17335,0.0,150.06454155279363,0.0,269.08897,284.1489247462531
2023-03-19 09:00:00,0.0,405.05449,0.0,234.73517531806147,0.0,210.36278,429.42688852414574
2023-03-19 10:00:00,0.0,402.79713,0.0,295.14926428906966,0.0,133.19306,564.7533300711634
2023-03-19 11:00:00,0.0,400.53976,0.0,343.5841097723563,0.0,149.38165,594.7422203638124
2023-03-19 12:00:00,0.0,393.39143,0.0,350.1778280808604,0.0,210.40474,533.1645195137141
2023-03-19 13:00:00,0.0,387.37179,100.0,293.07890169529094,0.0,336.48785,443.9628436360091
2023-03-19 14:00:00,0.0,380.97592,0.0041666667,230.54152525105792,0.0,291.28399,320.23761906077686
2023-03-19 15:00:00,0.0,379.09478,0.0041666667,197.45339451124772,0.0,336.93848,239.61385267073877
2023-03-19 16:00:00,0.0,379.471,0.0041666667,180.66297802412933,0.0,415.75755,144.38059784948155
2023-03-19 17:00:00,0.0,0.0,0.0041666667,212.80303099790322,0.0,169.36525,43.44194347119786
2023-03-19 18:00:00,0.0,0.0,0.0,264.75657872243727,0.0,264.75658,0.0
2023-03-19 19:00:00,94.992083,0.0,0.0,298.3661656272657,0.0,203.37408,0.0
2023-03-19 20:00:00,0.0,0.0,0.0,270.9616605464096,0.0,270.96166,0.0
2023-03-19 21:00:00,0.0,0.0,0.0,229.33394755615294,0.0,229.33395,0.0
2023-03-19 22:00:00,0.0,0.0,0.0,194.14717832382127,0.0,194.14718,0.0
2023-03-19 23:00:00,0.0,0.0,0.0,143.17125043145623,0.0,143.17125,0.0
2023-03-20 00:00:00,0.0,0.0,0.0,98.6194162156174,0.0,98.619416,0.0
2023-03-20 01:00:00,0.0,0.0,0.0,72.96894281422723,0.0,72.968943,0.0
2023-03-20 02:00:00,0.0,89.594364,0.0,66.87165555494633,0.0,156.46602,0.0
2023-03-20 03:00:00,0.0,99.440834,100.0,65.10404958619569,0.0,264.54488,0.0
2023-03-20 04:00:00,0.0,148.71055,0.0041666667,66.14285343362586,0.0,214.85757,0.0
2023-03-20 05:00:00,0.0,0.0,0.0041666667,79.1638889634813,0.0,79.168056,0.0
