,"(('HP', 'th. Energy'), 'flow')","(('TES', 'th. Energy'), 'flow')","(('th. Energy', 'TES'), 'flow')","(('th. Energy', 'demand_th'), 'flow')"
2023-07-01 08:00:00,210.35231,0.0,0.0,210.35231361878613
2023-07-01 09:00:00,206.2678,0.0,0.0,206.26780267473208
2023-07-01 10:00:00,192.78892,0.0,0.0,192.7889165593535
2023-07-01 11:00:00,184.21144,0.0,0.0,184.2114435768399
2023-07-01 12:00:00,182.98609,0.0,0.0,182.98609029362368
2023-07-01 13:00:00,167.0565,0.0,0.0,167.0564976118127
2023-07-01 14:00:00,877.14113,0.0,712.53533,164.60579104538024
2023-07-01 15:00:00,1094.93,0.0,937.67634,157.25367134608285
2023-07-01 16:00:00,325.16747,0.0,165.46309,159.70437791251533
2023-07-01 17:00:00,0.0,167.46495,0.0,167.4649487062181
2023-07-01 18:00:00,0.0,181.76074,0.0,181.76073701040744
2023-07-01 19:00:00,0.0,194.01427,0.0,194.01426984256975
2023-07-01 20:00:00,0.0,204.634,0.0,204.6339982971104
2023-07-01 21:00:00,0.0,201.36639,0.0,201.3663895418671
2023-07-01 22:00:00,0.0,170.73256,0.0,170.73255746146137
2023-07-01 23:00:00,0.0,126.21139,0.0,126.2113881712717
2023-07-02 00:00:00,0.0,95.509764,0.0,95.50976401359554
2023-07-02 01:00:00,0.0,94.230615,0.0,94.23061538841348
2023-07-02 02:00:00,0.0,88.687638,0.0,88.68763801262443
2023-07-02 03:00:00,0.0,95.083381,0.0,95.08338113853485
2023-07-02 04:00:00,0.0,158.61443,0.0,158.6144295225783
2023-07-02 05:00:00,235.36335,0.0,0.0,235.3633470335033
2023-07-02 06:00:00,257.10887,0.0,0.0,257.10887366159875
2023-07-02 07:00:00,240.90632,0.0,0.0,240.90632440929232
2023-07-02 08:00:00,219.58718,0.0,0.0,219.5871806562576
2023-07-02 09:00:00,215.32335,0.0,0.0,215.32335190565067
2023-07-02 10:00:00,201.25272,0.0,0.0,201.25271702864777
2023-07-02 11:00:00,192.29868,0.0,0.0,192.2986766523732
2023-07-02 12:00:00,191.01953,0.0,0.0,191.0195280271911
2023-07-02 13:00:00,174.3906,0.0,0.0,174.390595899824
2023-07-02 14:00:00,171.8323,0.0,0.0,171.83229864945986
2023-07-02 15:00:00,164.15741,0.0,0.0,164.15740689836736
2023-07-02 16:00:00,733.5584,0.0,566.8427,166.7157041487315
2023-07-02 17:00:00,888.1001,0.0,713.28312,174.8169787748847
2023-07-02 18:00:00,443.18865,0.0,253.44827,189.740379402009
2023-07-02 19:00:00,0.0,202.53187,0.0,202.53186565382984
2023-07-02 20:00:00,0.0,213.61782,0.0,213.61782040540788
2023-07-02 21:00:00,0.0,210.20676,0.0,210.2067574049223
2023-07-02 22:00:00,0.0,178.22804,0.0,178.22804177537026
2023-07-02 23:00:00,0.0,131.75231,0.0,131.75230839375456
2023-07-03 00:00:00,0.0,101.5551,0.0,101.55510064870579
2023-07-03 01:00:00,0.0,100.19499,0.0,100.19498769358918
2023-07-03 02:00:00,0.0,94.301165,0.0,94.30116488808393
2023-07-03 03:00:00,0.0,101.10173,0.0,101.1017296636669
2023-07-03 04:00:00,0.0,168.65401,0.0,168.6540064344578
2023-07-03 05:00:00,250.26078,0.0,0.0,250.26078374145354
2023-07-03 06:00:00,273.3827,0.0,0.0,273.38270397843564
2023-07-03 07:00:00,256.15461,0.0,0.0,256.1546065469588
2023-07-03 08:00:00,233.48606,0.0,0.0,233.4860572950155
2023-07-03 09:00:00,228.95235,0.0,0.0,228.95234744462687
2023-07-03 10:00:00,213.9911,0.0,0.0,213.99110493834434
2023-07-03 11:00:00,204.47031,0.0,0.0,204.47031425252814
2023-07-03 12:00:00,203.1102,0.0,0.0,203.11020129741158
2023-07-03 13:00:00,185.42873,0.0,0.0,185.42873288089584
2023-07-03 14:00:00,182.70851,0.0,0.0,182.70850697066263
2023-07-03 15:00:00,856.93804,0.0,682.39022,174.54782923996305
2023-07-03 16:00:00,1041.2978,0.0,864.02977,177.26805515019626
2023-07-03 17:00:00,442.12321,0.0,256.24111,185.88210386593468
2023-07-03 18:00:00,0.0,201.75009,0.0,201.75008834229496
2023-07-03 19:00:00,0.0,215.35122,0.0,215.3512178934609
2023-07-03 20:00:00,0.0,227.13886,0.0,227.1388635044714
2023-07-03 21:00:00,0.0,223.5119,0.0,223.51189562416047
2023-07-03 22:00:00,0.0,189.50907,0.0,189.50907174624558
2023-07-03 23:00:00,0.0,140.09163,0.0,140.0916343770093
2023-07-04 00:00:00,0.0,102.00298,0.0,102.00297586920446
2023-07-04 01:00:00,0.0,100.63686,0.0,100.63686458524192
2023-07-04 02:00:00,0.0,94.717049,0.0,94.71704902140415
2023-07-04 03:00:00,0.0,101.54761,0.0,101.54760544121696
2023-07-04 04:00:00,0.0,169.3978,0.0,169.39779921135744
2023-07-04 05:00:00,251.36448,0.0,0.0,251.36447624911102
2023-07-04 06:00:00,274.58837,0.0,0.0,274.5883680764745
2023-07-04 07:00:00,257.28429,0.0,0.0,257.28429181294877
2023-07-04 08:00:00,234.51577,0.0,0.0,234.51577041357277
2023-07-04 09:00:00,229.96207,0.0,0.0,229.9620661336976
2023-07-04 10:00:00,214.93484,0.0,0.0,214.9348420101094
2023-07-04 11:00:00,205.37206,0.0,0.0,205.3720630223715
2023-07-04 12:00:00,204.00595,0.0,0.0,204.00595173840892
2023-07-04 13:00:00,186.24651,0.0,0.0,186.24650504689566
2023-07-04 14:00:00,183.51428,0.0,0.0,183.51428247897056
2023-07-04 15:00:00,591.84548,0.0,416.52786,175.3176147751952
2023-07-04 16:00:00,978.93762,0.0,800.88778,178.04983734312032
2023-07-04 17:00:00,685.44168,0.0,498.7398,186.7018754748832
2023-07-04 18:00:00,66.208832,136.43101,0.0,202.63984045444636
2023-07-04 19:00:00,0.0,216.30095,0.0,216.30095329407197
2023-07-04 20:00:00,0.0,228.14058,0.0,228.1405844217475
2023-07-04 21:00:00,0.0,224.49762,0.0,224.49762099784735
2023-07-04 22:00:00,0.0,190.34484,0.0,190.3448388987833
2023-07-04 23:00:00,0.0,140.70946,0.0,140.70946224814367
2023-07-05 00:00:00,0.0,97.735435,0.0,97.73543529636802
2023-07-05 01:00:00,0.0,96.426479,0.0,96.42647857364881
2023-07-05 02:00:00,0.0,90.754333,0.0,90.75433277519886
2023-07-05 03:00:00,0.0,97.299116,0.0,97.29911638879494
2023-07-05 04:00:00,0.0,162.31063,0.0,162.3106336171826
2023-07-05 05:00:00,240.84804,0.0,0.0,240.84803698033545
2023-07-05 06:00:00,263.1003,0.0,0.0,263.1003012665621
2023-07-05 07:00:00,246.52018,0.0,0.0,246.5201827787854
2023-07-05 08:00:00,224.70424,0.0,0.0,224.70423740013177
2023-07-05 09:00:00,220.34105,0.0,0.0,220.3410483244011
2023-07-05 10:00:00,205.94252,0.0,0.0,205.94252437448972
2023-07-05 11:00:00,196.77983,0.0,0.0,196.77982731545524
2023-07-05 12:00:00,195.47087,0.0,0.0,195.47087059273605
2023-07-05 13:00:00,178.45443,0.0,0.0,178.4544331973862
2023-07-05 14:00:00,175.83652,0.0,0.0,175.83651975194783
2023-07-05 15:00:00,867.40231,0.0,699.41953,167.9827794156325
2023-07-05 16:00:00,736.98744,0.0,566.38675,170.60069286107094
2023-07-05 17:00:00,473.63422,0.0,294.74347,178.89075210495932
2023-07-05 18:00:00,79.353924,114.80799,0.0,194.16191387001678
2023-07-05 19:00:00,0.0,207.25148,0.0,207.25148109720894
2023-07-05 20:00:00,0.0,218.59577,0.0,218.59577269410877
2023-07-05 21:00:00,0.0,215.10522,0.0,215.1052214335242
2023-07-05 22:00:00,0.0,182.3813,0.0,182.38130336554386
2023-07-05 23:00:00,0.0,134.82254,0.0,134.8225424400791
2023-07-06 00:00:00,0.0,103.8296,0.0,103.82959949648647
2023-07-06 01:00:00,0.0,102.43902,0.0,102.43902450322997
2023-07-06 02:00:00,0.0,96.4132,0.0,96.41319953245173
2023-07-06 03:00:00,0.0,103.36607,0.0,103.3660744987343
2023-07-06 04:00:00,122.91201,49.51929,0.0,172.4312991638079
2023-07-06 05:00:00,255.8658,0.0,0.0,255.8657987591988
2023-07-06 06:00:00,279.50557,0.0,0.0,279.50557364455955
2023-07-06 07:00:00,261.89162,0.0,0.0,261.891623729977
2023-07-06 08:00:00,238.71537,0.0,0.0,238.71537384236845
2023-07-06 09:00:00,234.08012,0.0,0.0,234.08012386484677
2023-07-06 10:00:00,218.7838,0.0,0.0,218.78379893902508
2023-07-06 11:00:00,209.04977,0.0,0.0,209.04977398622947
2023-07-06 12:00:00,207.6592,0.0,0.0,207.65919899297293
2023-07-06 13:00:00,189.58172,0.0,0.0,189.58172408063822
2023-07-06 14:00:00,186.80057,0.0,0.0,186.80057409412524
2023-07-06 15:00:00,178.45712,0.0,0.0,178.45712413458614
2023-07-06 16:00:00,940.42326,0.0,759.18498,181.23827412109915
2023-07-06 17:00:00,804.22209,0.0,614.17684,190.0452490783904
2023-07-06 18:00:00,285.5202,0.0,79.25158,206.26862399971643
2023-07-06 19:00:00,0.0,220.17437,0.0,220.1743739322816
2023-07-06 20:00:00,0.0,232.22602,0.0,232.22602387383805
2023-07-06 21:00:00,0.0,228.51782,0.0,228.51782389182068
2023-07-06 22:00:00,0.0,193.75345,0.0,193.75344906040777
2023-07-06 23:00:00,0.0,143.22922,0.0,143.22922430542107
2023-07-07 00:00:00,0.0,88.456275,0.0,88.45627508119331
2023-07-07 01:00:00,0.0,87.271593,0.0,87.27159282564162
2023-07-07 02:00:00,0.0,82.13797,0.0,82.13796971825094
2023-07-07 03:00:00,0.0,88.061381,0.0,88.06138099600942
2023-07-07 04:00:00,87.845473,59.055127,0.0,146.9005996884103
2023-07-07 05:00:00,217.98154,0.0,0.0,217.9815350215121
2023-07-07 06:00:00,238.12113,0.0,0.0,238.12113336589093
2023-07-07 07:00:00,223.11516,0.0,0.0,223.11515812890278
2023-07-07 08:00:00,203.37045,0.0,0.0,203.37045386970783
2023-07-07 09:00:00,199.42151,0.0,0.0,199.42151301786888
2023-07-07 10:00:00,186.39001,0.0,0.0,186.39000820680022
2023-07-07 11:00:00,178.09723,0.0,0.0,178.09723241793836
2023-07-07 12:00:00,176.91255,0.0,0.0,176.91255016238662
2023-07-07 13:00:00,161.51168,0.0,0.0,161.51168084021458
2023-07-07 14:00:00,159.14232,0.0,0.0,159.1423163291112
2023-07-07 15:00:00,152.03422,0.0,0.0,152.034222795801
2023-07-07 16:00:00,154.40359,0.0,0.0,154.4035873069044
2023-07-07 17:00:00,1092.1467,0.0,930.24016,161.90657492539847
2023-07-07 18:00:00,492.65745,0.0,316.92959,175.72786790683492
2023-07-07 19:00:00,0.0,187.57469,0.0,187.5746904623519
2023-07-07 20:00:00,0.0,197.84194,0.0,197.84193667713325
2023-07-07 21:00:00,0.0,194.68278,0.0,194.68278399566208
2023-07-07 22:00:00,0.0,165.06573,0.0,165.06572760686964
2023-07-07 23:00:00,0.0,122.02227,0.0,122.02227232182472
2023-07-08 00:00:00,0.0,78.972578,0.0,78.9725781615909
2023-07-08 01:00:00,0.0,81.838518,0.0,81.83851849810026
2023-07-08 02:00:00,0.0,79.609454,0.0,79.60945379192633
2023-07-08 03:00:00,0.0,75.7882,0.0,75.78820000991387
2023-07-08 04:00:00,83.639802,38.321882,0.0,121.96168320923113
2023-07-08 05:00:00,167.49829,0.0,0.0,167.49829077821298
2023-07-08 06:00:00,139.7942,0.0,0.0,139.79420085862262
2023-07-08 07:00:00,174.50392,0.0,0.0,174.50392271190248
2023-07-08 08:00:00,156.98984,0.0,0.0,156.9898428776787
2023-07-08 09:00:00,159.53735,0.0,0.0,159.53734539902032
2023-07-08 10:00:00,151.89484,0.0,0.0,151.89483783499543
2023-07-08 11:00:00,147.75515,0.0,0.0,147.75514623781524
2023-07-08 12:00:00,147.75515,0.0,0.0,147.75514623781524
2023-07-08 13:00:00,136.29138,0.0,0.0,136.29138489177785
2023-07-08 14:00:00,140.11264,0.0,0.0,140.11263867379031
2023-07-08 15:00:00,126.41981,0.0,0.0,126.419812621579
2023-07-08 16:00:00,124.82762,0.0,0.0,124.82762354574047
2023-07-08 17:00:00,951.45575,0.0,817.71186,133.74388237043624
2023-07-08 18:00:00,366.58215,0.0,225.83263,140.74951430412574
2023-07-08 19:00:00,0.0,144.88921,0.0,144.8892059013059
2023-07-08 20:00:00,0.0,157.94516,0.0,157.9451563231818
2023-07-08 21:00:00,0.0,153.16859,0.0,153.16858909566622
2023-07-08 22:00:00,0.0,138.83889,0.0,138.8388874131195
2023-07-08 23:00:00,0.0,104.76604,0.0,104.76604119017503
2023-07-09 00:00:00,0.0,70.440026,0.0,70.44002636447203
2023-07-09 01:00:00,0.0,72.996318,0.0,72.99631764382788
2023-07-09 02:00:00,0.0,71.008091,0.0,71.00809109321779
2023-07-09 03:00:00,0.0,67.599703,0.0,67.59970272074332
2023-07-09 04:00:00,68.205973,40.578422,0.0,108.78439555480963
2023-07-09 05:00:00,149.40102,0.0,0.0,149.4010236601302
2023-07-09 06:00:00,124.69021,0.0,0.0,124.69020795969043
2023-07-09 07:00:00,155.64974,0.0,0.0,155.64973567633336
2023-07-09 08:00:00,140.02796,0.0,0.0,140.02795563582544
2023-07-09 09:00:00,142.30021,0.0,0.0,142.30021455080842
2023-07-09 10:00:00,135.48344,0.0,0.0,135.4834378058595
2023-07-09 11:00:00,131.79102,0.0,0.0,131.79101706901218
2023-07-09 12:00:00,131.79102,0.0,0.0,131.79101706901218
2023-07-09 13:00:00,121.56585,0.0,0.0,121.56585195158881
2023-07-09 14:00:00,124.97424,0.0,0.0,124.97424032406327
2023-07-09 15:00:00,112.76085,0.0,0.0,112.76084865602982
2023-07-09 16:00:00,111.34069,0.0,0.0,111.34068683416547
2023-07-09 17:00:00,933.77823,0.0,814.48463,119.29359303660586
2023-07-09 18:00:00,503.44861,0.0,377.90631,125.54230505280903
2023-07-09 19:00:00,0.0,129.23473,0.0,129.23472578965632
2023-07-09 20:00:00,0.0,140.88005,0.0,140.88005272894407
2023-07-09 21:00:00,0.0,136.61957,0.0,136.61956726335097
2023-07-09 22:00:00,0.0,123.83811,0.0,123.8381108665718
2023-07-09 23:00:00,0.0,93.446648,0.0,93.4466478786746
2023-07-10 00:00:00,0.0,70.918937,0.0,70.91893682797463
2023-07-10 01:00:00,0.0,73.492608,0.0,73.49260792253824
2023-07-10 02:00:00,0.0,71.490864,0.0,71.49086373787766
2023-07-10 03:00:00,0.0,68.059302,0.0,68.05930227845954
2023-07-10 04:00:00,0.0,109.524,0.0,109.52400324642858
2023-07-10 05:00:00,0.0,150.41678,0.0,150.41677730449462
2023-07-10 06:00:00,125.53796,0.0,0.0,125.53795672371318
2023-07-10 07:00:00,156.70797,0.0,0.0,156.70797331342783
2023-07-10 08:00:00,140.97998,0.0,0.0,140.97998329109473
2023-07-10 09:00:00,143.26769,0.0,0.0,143.26769093070683
2023-07-10 10:00:00,136.40457,0.0,0.0,136.40456801187057
2023-07-10 11:00:00,132.68704,0.0,0.0,132.68704309750092
2023-07-10 12:00:00,132.68704,0.0,0.0,132.68704309750092
2023-07-10 13:00:00,122.39236,0.0,0.0,122.39235871924656
2023-07-10 14:00:00,125.82392,0.0,0.0,125.82392017866468
2023-07-10 15:00:00,830.62914,0.0,717.10164,113.52749161574972
2023-07-10 16:00:00,506.58578,0.0,394.48811,112.09767434099217
2023-07-10 17:00:00,171.48065,0.0,51.375998,120.10465107963446
2023-07-10 18:00:00,0.0,126.39585,0.0,126.3958470885677
2023-07-10 19:00:00,0.0,130.11337,0.0,130.11337200293733
2023-07-10 20:00:00,0.0,141.83787,0.0,141.83787365594927
2023-07-10 21:00:00,0.0,137.54842,0.0,137.54842183167662
2023-07-10 22:00:00,0.0,124.68007,0.0,124.68006635885864
2023-07-10 23:00:00,0.0,94.081977,0.0,94.08197667904699
2023-07-11 00:00:00,0.0,69.280081,0.0,69.28008116024048
2023-07-11 01:00:00,0.0,71.794278,0.0,71.79427765395889
2023-07-11 02:00:00,0.0,69.838791,0.0,69.83879149217792
2023-07-11 03:00:00,0.0,66.48653,0.0,66.48652950055337
2023-07-11 04:00:00,0.0,106.99303,0.0,106.99302856601656
2023-07-11 05:00:00,146.94082,0.0,0.0,146.94081729954235
2023-07-11 06:00:00,122.63692,0.0,0.0,122.63691786026442
2023-07-11 07:00:00,153.08663,0.0,0.0,153.086630950854
2023-07-11 08:00:00,137.7221,0.0,0.0,137.72209682257483
2023-07-11 09:00:00,139.95694,0.0,0.0,139.95693815032453
2023-07-11 10:00:00,133.25241,0.0,0.0,133.25241416707547
2023-07-11 11:00:00,129.6208,0.0,0.0,129.6207970094822
2023-07-11 12:00:00,129.6208,0.0,0.0,129.6207970094822
2023-07-11 13:00:00,119.56401,0.0,0.0,119.56401103460857
2023-07-11 14:00:00,122.91627,0.0,0.0,122.91627302623313
2023-07-11 15:00:00,110.904,0.0,0.0,110.90400088957851
2023-07-11 16:00:00,194.6953,0.0,85.188076,109.50722505973496
2023-07-11 17:00:00,965.08762,0.0,847.75845,117.32916970685889
2023-07-11 18:00:00,314.52996,0.0,191.05498,123.47498335817056
2023-07-11 19:00:00,0.0,127.1066,0.0,127.1066005157638
2023-07-11 20:00:00,0.0,138.56016,0.0,138.56016232048097
2023-07-11 21:00:00,0.0,134.36983,0.0,134.36983483095028
2023-07-11 22:00:00,0.0,121.79885,0.0,121.79885236235828
2023-07-11 23:00:00,0.0,91.90785,0.0,91.90784960370613
2023-07-12 00:00:00,0.0,70.181557,0.0,70.18155670648844
2023-07-12 01:00:00,0.0,72.728468,0.0,72.72846803857874
2023-07-12 02:00:00,0.0,70.747537,0.0,70.74753700250851
2023-07-12 03:00:00,0.0,67.351655,0.0,67.3516552263881
2023-07-12 04:00:00,0.0,108.38523,0.0,108.38522668784303
2023-07-12 05:00:00,51.053749,97.799068,0.0,148.8528178532779
2023-07-12 06:00:00,124.23267,0.0,0.0,124.23267497640495
2023-07-12 07:00:00,155.0786,0.0,0.0,155.07860110949863
2023-07-12 08:00:00,139.51414,0.0,0.0,139.51414296894677
2023-07-12 09:00:00,141.77806,0.0,0.0,141.77806415302703
2023-07-12 10:00:00,134.9863,0.0,0.0,134.98630060078622
2023-07-12 11:00:00,131.30743,0.0,0.0,131.30742867665577
2023-07-12 12:00:00,131.30743,0.0,0.0,131.30742867665577
2023-07-12 13:00:00,121.11978,0.0,0.0,121.11978334829456
2023-07-12 14:00:00,124.51567,0.0,0.0,124.51566512441497
2023-07-12 15:00:00,112.34709,0.0,0.0,112.34708875998349
2023-07-12 16:00:00,573.18615,0.0,462.25401,110.93213801993333
2023-07-12 17:00:00,731.1158,0.0,612.25994,118.85586216421429
2023-07-12 18:00:00,141.68226,0.0,16.600618,125.08164542043504
2023-07-12 19:00:00,0.0,128.76052,0.0,128.76051734456547
2023-07-12 20:00:00,0.0,140.36311,0.0,140.36311341297687
2023-07-12 21:00:00,0.0,136.11826,0.0,136.11826119282637
2023-07-12 22:00:00,0.0,123.3837,0.0,123.38370453237484
2023-07-12 23:00:00,0.0,93.103759,0.0,93.10375869530118
2023-07-13 00:00:00,0.0,80.561144,0.0,80.56114420527669
2023-07-13 01:00:00,0.0,83.484734,0.0,83.48473411595207
2023-07-13 02:00:00,0.0,81.210831,0.0,81.21083085209344
2023-07-13 03:00:00,0.0,77.312711,0.0,77.31271097119296
2023-07-13 04:00:00,0.0,124.41499,0.0,124.41499286540714
2023-07-13 05:00:00,170.86759,0.0,0.0,170.86758811280458
2023-07-13 06:00:00,142.60622,0.0,0.0,142.6062189762761
2023-07-13 07:00:00,178.01414,0.0,0.0,178.01414122778883
2023-07-13 08:00:00,160.14776,0.0,0.0,160.14775844032826
2023-07-13 09:00:00,162.74651,0.0,0.0,162.74650502759522
2023-07-13 10:00:00,154.95027,0.0,0.0,154.9502652657943
2023-07-13 11:00:00,150.7273,0.0,0.0,150.7273020614854
2023-07-13 12:00:00,150.7273,0.0,0.0,150.7273020614854
2023-07-13 13:00:00,139.03294,0.0,0.0,139.03294241878396
2023-07-13 14:00:00,142.93106,0.0,0.0,142.93106229968444
2023-07-13 15:00:00,360.71902,0.0,231.75622,128.96279939312439
2023-07-13 16:00:00,952.60817,0.0,825.26959,127.3385827760825
2023-07-13 17:00:00,431.711,0.0,295.2768,136.43419583151697
2023-07-13 18:00:00,0.0,143.58075,0.0,143.58074894650122
2023-07-13 19:00:00,0.0,147.80371,0.0,147.80371215081007
2023-07-13 20:00:00,0.0,161.12229,0.0,161.12228841055338
2023-07-13 21:00:00,0.0,156.24964,0.0,156.24963855942775
2023-07-13 22:00:00,0.0,141.63169,0.0,141.63168900605095
2023-07-13 23:00:00,0.0,106.87345,0.0,106.87345340135496
2023-07-14 00:00:00,0.0,84.220979,0.0,84.2209786093912
2023-07-14 01:00:00,0.0,87.277385,0.0,87.27738509118363
2023-07-14 02:00:00,0.0,84.90018,0.0,84.90018004978951
2023-07-14 03:00:00,0.0,80.824971,0.0,80.82497140739963
2023-07-14 04:00:00,0.0,130.06708,0.0,130.06707583627755
2023-07-14 05:00:00,178.62998,0.0,0.0,178.62997882475716
2023-07-14 06:00:00,149.08472,0.0,0.0,149.0847161674304
2023-07-14 07:00:00,186.10119,0.0,0.0,186.10119466913864
2023-07-14 08:00:00,167.42316,0.0,0.0,167.4231550581849
2023-07-14 09:00:00,170.13996,0.0,0.0,170.1399608197782
2023-07-14 10:00:00,161.98954,0.0,0.0,161.9895435349984
2023-07-14 11:00:00,157.57473,0.0,0.0,157.57473417240934
2023-07-14 12:00:00,157.57473,0.0,0.0,157.57473417240934
2023-07-14 13:00:00,145.34911,0.0,0.0,145.34910824523965
2023-07-14 14:00:00,149.42432,0.0,0.0,149.42431688762954
2023-07-14 15:00:00,134.82149,0.0,0.0,134.82148591906574
2023-07-14 16:00:00,911.23565,0.0,778.11217,133.12348231806996
2023-07-14 17:00:00,576.10828,0.0,433.47598,142.63230248364638
2023-07-14 18:00:00,99.013236,51.090283,0.0,150.10351832802786
2023-07-14 19:00:00,0.0,154.51833,0.0,154.5183276906169
2023-07-14 20:00:00,0.0,168.44196,0.0,168.4419572187824
2023-07-14 21:00:00,0.0,163.34795,0.0,163.347946415795
2023-07-14 22:00:00,0.0,148.06591,0.0,148.0659140068329
2023-07-14 23:00:00,0.0,111.72864,0.0,111.72863694552301
2023-07-15 00:00:00,0.0,70.210923,0.0,70.21092256567275
2023-07-15 01:00:00,0.0,72.7589,0.0,72.75889959426571
2023-07-15 02:00:00,0.0,70.77714,0.0,70.77713968313786
2023-07-15 03:00:00,0.0,67.379837,0.0,67.37983697834724
2023-07-15 04:00:00,0.0,108.43058,0.0,108.4305779945672
2023-07-15 05:00:00,148.9151,0.0,0.0,148.91510189332206
2023-07-15 06:00:00,124.28466,0.0,0.0,124.28465728359008
2023-07-15 07:00:00,155.14349,0.0,0.0,155.14349018543817
2023-07-15 08:00:00,139.57252,0.0,0.0,139.57251945514784
2023-07-15 09:00:00,141.83739,0.0,0.0,141.83738792500824
2023-07-15 10:00:00,135.04278,0.0,0.0,135.042782515427
2023-07-15 11:00:00,131.36237,0.0,0.0,131.36237125190385
2023-07-15 12:00:00,131.36237,0.0,0.0,131.36237125190385
2023-07-15 13:00:00,121.17046,0.0,0.0,121.170463137532
2023-07-15 14:00:00,124.56777,0.0,0.0,124.56776584232261
2023-07-15 15:00:00,112.3941,0.0,0.0,112.3940978168229
2023-07-15 16:00:00,756.26503,0.0,645.28648,110.97855502316014
2023-07-15 17:00:00,758.86847,0.0,639.96287,118.9055946676716
2023-07-15 18:00:00,0.0,125.13398,0.0,125.13398295978773
2023-07-15 19:00:00,0.0,128.81439,0.0,128.8143942233109
2023-07-15 20:00:00,0.0,140.42185,0.0,140.4218451313455
2023-07-15 21:00:00,0.0,136.17522,0.0,136.1752167503572
2023-07-15 22:00:00,0.0,123.43533,0.0,123.43533160739241
2023-07-15 23:00:00,0.0,93.142716,0.0,93.14271582300942
2023-07-16 00:00:00,0.0,70.433134,0.0,70.43313379067669
2023-07-16 01:00:00,0.0,72.989175,0.0,72.9891749363061
2023-07-16 02:00:00,0.0,71.001143,0.0,71.00114293414991
2023-07-16 03:00:00,0.0,67.593088,0.0,67.59308807331071
2023-07-16 04:00:00,0.0,108.77375,0.0,108.77375097511765
2023-07-16 05:00:00,28.439136,120.94727,0.0,149.3864047334514
2023-07-16 06:00:00,124.67801,0.0,0.0,124.67800699236723
2023-07-16 07:00:00,155.63451,0.0,0.0,155.63450531165657
2023-07-16 08:00:00,140.01425,0.0,0.0,140.0142538661436
2023-07-16 09:00:00,142.28629,0.0,0.0,142.2862904400364
2023-07-16 10:00:00,135.47018,0.0,0.0,135.47018071835802
2023-07-16 11:00:00,131.77812,0.0,0.0,131.77812128578222
2023-07-16 12:00:00,131.77812,0.0,0.0,131.77812128578222
2023-07-16 13:00:00,121.55396,0.0,0.0,121.55395670326462
2023-07-16 14:00:00,124.96201,0.0,0.0,124.96201156410382
2023-07-16 15:00:00,112.74981,0.0,0.0,112.74981497943004
2023-07-16 16:00:00,111.32979,0.0,0.0,111.32979212074704
2023-07-16 17:00:00,862.84439,0.0,743.56247,119.28192012937185
2023-07-16 18:00:00,437.26056,0.0,311.73053,125.53002070757702
2023-07-16 19:00:00,0.0,129.22208,0.0,129.22208014015283
2023-07-16 20:00:00,0.0,140.86627,0.0,140.86626758135338
2023-07-16 21:00:00,0.0,136.6062,0.0,136.6061990053044
2023-07-16 22:00:00,0.0,123.82599,0.0,123.82599327715742
2023-07-16 23:00:00,0.0,93.437504,0.0,93.43750410134126
2023-07-17 00:00:00,0.0,73.848533,0.0,73.84853258481975
2023-07-17 01:00:00,0.0,76.52852,0.0,76.52851965443014
2023-07-17 02:00:00,0.0,74.444085,0.0,74.44408526695538
2023-07-17 03:00:00,0.0,70.870769,0.0,70.87076917414153
2023-07-17 04:00:00,0.0,114.04834,0.0,114.04833862897566
2023-07-17 05:00:00,156.63036,0.0,0.0,156.63035540167414
2023-07-17 06:00:00,130.72381,0.0,0.0,130.72381372877365
2023-07-17 07:00:00,163.18143,0.0,0.0,163.18143490516624
2023-07-17 08:00:00,146.80374,0.0,0.0,146.803736146436
2023-07-17 09:00:00,149.18595,0.0,0.0,149.1859468749786
2023-07-17 10:00:00,142.03931,0.0,0.0,142.03931468935087
2023-07-17 11:00:00,138.16822,0.0,0.0,138.1682222554692
2023-07-17 12:00:00,138.16822,0.0,0.0,138.1682222554692
2023-07-17 13:00:00,127.44827,0.0,0.0,127.44827397702761
2023-07-17 14:00:00,131.02159,0.0,0.0,131.0215900698415
2023-07-17 15:00:00,190.89866,0.0,72.681454,118.21720740392516
2023-07-17 16:00:00,1006.8512,0.0,890.12289,116.72832569858605
2023-07-17 17:00:00,447.83201,0.0,322.76594,125.06606324848505
2023-07-17 18:00:00,0.0,131.61714,0.0,131.61714275197716
2023-07-17 19:00:00,0.0,135.48824,0.0,135.4882351858588
2023-07-17 20:00:00,0.0,147.69707,0.0,147.6970651696395
2023-07-17 21:00:00,0.0,143.23042,0.0,143.23042005362217
2023-07-17 22:00:00,0.0,129.83048,0.0,129.8304847055702
2023-07-17 23:00:00,0.0,97.968416,0.0,97.96841621131328
2023-07-18 00:00:00,0.0,85.314674,0.0,85.31467371932219
2023-07-18 01:00:00,0.0,88.410771,0.0,88.41077074945888
2023-07-18 02:00:00,0.0,86.002695,0.0,86.00269528157479
2023-07-18 03:00:00,0.0,81.874566,0.0,81.87456590805921
2023-07-18 04:00:00,0.0,131.75613,0.0,131.75612917137258
2023-07-18 05:00:00,180.94967,0.0,0.0,180.94967087243333
2023-07-18 06:00:00,151.02073,0.0,0.0,151.02073291444532
2023-07-18 07:00:00,188.51791,0.0,0.0,188.51790805721194
