dhi;dni;ghi;temp_air;wind_speed
233;28;249.247745;8.5;4.4
191;13;197.652659;8.8;4.3
142;5;144.0432454;9;3.5
46;0;46;8.8;2.7
12;0;12;8.3;3.2
1;0;1;7.8;4.2
0;0;0;7.2;3.3
0;0;0;7;3.2
0;0;0;6.7;2.9
0;0;0;6.5;3.2
0;0;0;6.4;3
0;0;0;6.2;2.9
0;0;0;6.1;2.7
0;0;0;6.2;2.7
0;0;0;6.1;2.5
0;0;0;6.1;2.7
0;0;0;5.7;3
7;0;7;5.6;2.7
52;3;52.59297202;5.6;3.3
112;10;115.4054366;5.9;3.5
143;1;143.4609744;6.4;3.2
127;0;127;7;3.1
130;0;130;7.5;3.3
139;0;139;8.2;3.6
81;0;81;8.4;3.7
118;0;118;8.7;2.8
145;18;152.4416013;9.2;2.5
105;40;116.3070521;9.5;2.4
38;0;38;9.5;2.7
0;0;0;7.3;2.1
0;0;0;7.5;2.9
0;0;0;7.5;2.8
0;0;0;7.4;4.2
0;0;0;7.3;4.6
0;0;0;5.8;6.5
0;0;0;4.4;5.3
0;0;0;3.9;5
0;0;0;3.6;4.3
0;0;0;3.7;4.1
0;0;0;3.3;4.5
0;0;0;3.1;4.2
20;5;20.25557931;3.4;4.4
100;34;106.9354387;3.6;4.6
164;22;171.628983;4.3;6
143;0;143;4.5;5.4
99;0;99;4.1;5.4
97;0;97;3.3;5.7
82;0;82;3.1;6.2
56;0;56;3.5;6.3
69;0;69;4.6;5.5
80;0;80;5.8;5.6
135;12;138.4483262;7.5;7
67;11;68.51759472;8.1;7.7
7;0;7;6.8;7.5
0;0;0;6.1;6.3
0;0;0;5.5;5.7
0;0;0;4.7;5.7
0;0;0;4.4;5.6
0;0;0;4.2;5.1
0;0;0;3.9;4.2
0;0;0;3.5;3.7
0;0;0;2.6;3.9
0;0;0;2.7;3.7
0;0;0;2.4;2.7
0;0;0;2;2.3
13;5;13.2817214;1.7;2.4
45;63;58.22747123;3.1;1.8
119;31;129.9374725;4.1;2.4
140;1;140.4728584;4.5;3.4
130;0;130;4.6;2.7
164;0;164;5.4;3.6
123;0;123;6.3;4.1
82;0;82;7;3.6
98;0;98;8.2;3.2
144;51;165.57773;10.3;3
103;31;112.0531741;11.6;3.7
37;0;37;11.7;2.5
0;0;0;11.2;2.1
0;0;0;11;2.3
0;0;0;10.8;2.5
0;0;0;10.1;1.9
0;0;0;9.6;1.3
0;0;0;9.1;0.9
0;0;0;8.8;1.6
0;0;0;8.5;1.2
0;0;0;8.7;1.4
0;0;0;8.3;1.8
0;0;0;7.5;1.9
0;0;0;6.5;2.1
17;14;17.86199615;5.7;2.2
69;103;91.25817734;6;2.6
98;225;178.7427624;7.8;2.8
124;332;282.9256968;10.8;3.3
141;419;378.8061239;12.9;4.5
152;470;443.1029783;15.5;4.7
172;459;461.4801956;16.6;4.9
184;404;426.6825299;18.1;5.6
166;348;350.9781549;19.1;5.8
142;255;251.1371766;19.3;5.6
110;141;151.859364;19.6;4.4
60;39;65.74437019;19.1;3.5
9;0;9;17.4;2.4
0;0;0;15.9;2.2
0;0;0;15.7;3.2
0;0;0;14;2.5
0;0;0;12.5;1.3
0;0;0;11.5;1.4
0;0;0;10.6;1.8
0;0;0;9.9;1.2
0;0;0;9.3;1.2
0;0;0;8.7;1.5
0;0;0;8.2;1.1
0;0;0;8;1.5
15;0;15;7.9;1.8
70;7;71.55679574;8;1.1
162;71;187.9062517;8.8;1.8
180;253;302.5795856;10.9;2.3
192;358;397.2379859;14.3;2.6
218;392;462.9349038;17.1;3
268;317;469.5941011;19;2.9
264;284;436.0612735;19.2;2.6
230;259;368.9317742;19.6;3.8
193;178;269.9953041;19.6;3.8
118;9;120.7123439;19;4.2
57;5;57.75889187;17.4;3.4
5;0;5;16.7;2.3
0;0;0;15.8;1.9
0;0;0;15;1.4
0;0;0;14.1;1.2
0;0;0;14;2.4
0;0;0;13.1;1.8
0;0;0;13.1;1
0;0;0;12.6;1.2
0;0;0;11.5;1.2
0;0;0;10.6;1.4
0;0;0;10.5;1.4
0;0;0;10.2;1.2
16;3;16.2191924;9.8;0.7
72;102;95.3091204;10.5;1
97;240;186.0115913;13.5;2.1
111;362;288.5420022;14.6;2.1
156;395;384.6474458;16.5;2.7
215;372;449.4602109;16.4;3.1
148;500;468.5909007;17.8;2.8
174;428;435.4379512;18.8;3
220;251;355.8582721;18.7;4
194;60;220.2363641;17.8;4
131;76;154.2581008;17.4;4.7
62;39;68.10094414;16.7;5.1
8;0;8;15.4;5.6
0;0;0;13.8;4.9
0;0;0;11.8;5.4
0;0;0;10.4;6.3
0;0;0;9;4.7
0;0;0;7.9;4.8
0;0;0;7.5;5.4
0;0;0;6.9;4.1
0;0;0;6.8;5.2
0;0;0;6.2;5
0;0;0;5.6;4.6
0;0;0;5.4;4.6
3;0;3;5.4;4.2
15;0;15;5.4;4.4
47;0;47;5.4;4.2
91;0;91;5.7;4.4
118;0;118;5.8;4
145;0;145;6.4;4.4
159;0;159;7.3;4.2
125;0;125;7.5;4.5
83;0;83;7.2;3.9
59;0;59;7.1;3.2
51;0;51;7.3;4.3
38;0;38;7.3;3.9
4;0;4;6.8;3.5
0;0;0;6.1;3.2
0;0;0;5.6;3.2
0;0;0;5.5;3.2
0;0;0;5.6;3.5
0;0;0;5.3;2.5
0;0;0;5.5;2.7
0;0;0;4.7;2.7
0;0;0;4.4;1.6
0;0;0;4;2.1
0;0;0;3.3;2.2
0;0;0;3;2.1
24;4;24.34166769;3.6;2.1
96;12;98.88883531;4;1.9
173;18;179.8912041;5;1.8
223;16;231.0290032;6;1.8
233;7;237.1302951;7;1.8
268;11;275.0515264;7.8;1.8
320;28;338.2402236;9.2;1.8
293;23;307.2769591;9.8;1
301;44;325.2339734;10.7;1.2
267;63;295.1301411;11.8;1.1
177;40;189.6127119;11.8;1.5
80;15;82.48346002;11.8;1.8
8;0;8;11.3;1.5
0;0;0;10.5;1.8
0;0;0;9.1;1.1
0;0;0;8.1;0.6
0;0;0;8.3;1
0;0;0;7.5;0.7
0;0;0;7;0.8
0;0;0;6.9;0.5
0;0;0;6.3;0.5
0;0;0;5.6;0.5
0;0;0;5.3;0.5
0;0;0;5.1;0.6
27;21;28.92883351;6.3;1.1
87;118;116.1059682;8.1;1
127;232;217.2021503;9.1;1.1
159;333;328.0603497;10.7;2.6
178;415;425.1424839;12;2.2
190;468;492.4483598;13.5;2.6
192;483;509.0673323;14.4;2.2
189;448;469.291739;15.4;1.8
183;368;387.4498458;16.1;1.8
162;259;278.8579729;16.4;2.1
123;148;170.3283682;16.4;1.4
68;49;76.34026546;15.8;1.7
12;1;12.02652589;15;1.5
0;0;0;13.4;0.6
0;0;0;12.1;0.3
0;0;0;11.3;0.7
0;0;0;10.4;0.2
0;0;0;9.7;0.4
0;0;0;9.2;0.8
0;0;0;8.6;0.6
0;0;0;8.2;0.3
0;0;0;7.5;0.9
0;0;0;7.3;0.8
0;0;0;7;0.5
29;21;31.07112596;7.3;0.9
96;114;124.8129169;9.6;0.6
143;217;228.5898157;12.4;0.9
182;309;340.5916852;14.2;1.7
208;386;439.9776486;15.8;1.4
227;423;502.6136732;16.9;2.1
255;388;511.6397964;17.6;2
267;327;473.142395;17.8;2.3
239;278;394.7370863;18.5;1.9
201;196;290.347702;18.3;1.4
140;117;177.9369744;17.8;2.1
70;38;76.6312857;17.5;1.9
11;0;11;16.7;1.9
0;0;0;15.5;1
0;0;0;14.6;1.3
0;0;0;13.8;1.9
0;0;0;12.9;1.7
0;0;0;12.5;1.8
0;0;0;11.6;1.8
0;0;0;10.6;1.2
0;0;0;10.4;1.2
0;0;0;9.8;1.4
0;0;0;9.5;1.6
0;0;0;9.5;1.3
40;12;41.26475569;9;1.9
101;85;122.9852887;10.8;2.2
141;202;221.8705046;12.7;1.8
165;317;329.49842;14.1;2.5
180;406;426.2003594;16.3;3.6
187;464;491.7168678;18.1;4.3
199;464;508.2710662;18.7;4.7
211;410;471.4053617;19.1;4.9
201;339;392.474992;19.4;5.3
183;232;289.8022975;19.3;4.5
143;124;183.7794642;18.8;4.4
83;32;88.73266064;18.2;3.9
14;0;14;17.4;2.6
0;0;0;16;2.1
0;0;0;15.5;2.3
0;0;0;14.6;2
0;0;0;13.9;1.8
0;0;0;12.8;2
0;0;0;12.6;2.2
0;0;0;12.2;2
0;0;0;11.2;1.9
0;0;0;10.4;2
0;0;0;9.4;2
0;0;0;8.5;1
43;18;45.02829337;8.1;1.3
103;95;128.147895;9.8;2.4
142;215;229.3112353;11.8;1.8
164;331;337.5869249;13.6;1.6
187;404;434.1127107;16.2;2.9
214;427;496.6037074;17.4;4.6
267;362;510.0692291;18;4.2
290;261;457.0336313;18.1;3
281;119;348.7613377;18.1;3.5
216;48;238.3124182;17.7;3.4
153;32;163.6660239;17.5;2.7
82;15;84.75412345;17.1;1.3
10;0;10;16.3;1.6
0;0;0;15.5;1.4
0;0;0;14.6;1.7
0;0;0;13.9;1.4
0;0;0;12.5;1.8
0;0;0;11.5;0.9
0;0;0;10.6;1.1
0;0;0;9.8;1
0;0;0;9;0.6
0;0;0;8.6;0.7
0;0;0;8.1;0.4
0;0;0;7.8;0.8
33;2;33.23992714;8.2;1.1
102;63;119.0478281;10.7;2.3
138;198;219.5428297;12.4;2.1
174;284;324.5391042;14.1;1.2
209;349;424.3455204;15.6;1.4
263;326;480.4168032;17.3;1.7
301;254;472.7632699;17.9;2.2
305;175;417.8150605;18.3;2.2
268;86;317.3644528;18.4;1.7
193;23;203.7943014;18.1;1.7
143;21;150.0893515;17.8;1.4
57;0;57;17.6;1.5
6;0;6;16.9;1.7
0;0;0;15.9;0.9
0;0;0;14.6;0.9
0;0;0;14;0.6
0;0;0;12.8;0.2
0;0;0;12.2;0.2
0;0;0;11.3;0.7
0;0;0;11.1;0.6
0;0;0;10.4;0.6
0;0;0;9.6;0.6
0;0;0;9.2;0.5
0;0;0;8.8;0.3
48;25;51.18959865;10;0.6
111;110;141.4123721;11.6;0.6
153;225;246.9487318;13.3;0.9
181;335;360.4032322;16.2;1.2
197;423;460.2081194;18.2;1.8
210;463;521.1263409;19.1;2.2
245;413;526.29609;18.8;2.2
234;395;490.4271179;20.1;1.6
226;318;409.9398671;20.2;3.2
204;211;303.9353238;19.5;3.1
146;131;190.8046388;19.1;3.1
84;37;91.12331276;18.6;3.3
17;0;17;17.2;2.1
0;0;0;16.1;1.7
0;0;0;15.2;3.9
0;0;0;13.4;2.7
0;0;0;12.2;2.2
0;0;0;10.7;1.5
0;0;0;9.5;1.7
0;0;0;8.7;1.7
0;0;0;8.3;1.6
0;0;0;7.5;1.6
0;0;0;6.6;1.5
0;0;0;5.2;1.8
40;13;41.75755839;3.9;1.8
108;53;122.9640972;3.8;1.7
156;173;229.2224024;5.9;1.2
163;345;349.6361926;9;1.5
171;454;455.9101899;11.8;1.6
174;518;524.6217523;14.2;2
177;526;537.7404536;15.9;2.1
179;478;491.5875871;17.2;3.2
169;406;405.6874959;18.1;3.6
156;292;295.5990077;17.6;3.3
132;161;187.7775688;17.6;4.5
82;49;91.65167376;16.9;4.4
20;1;20.0444912;15.4;4.1
0;0;0;14.3;2.9
0;0;0;13.6;2.9
0;0;0;12.9;3.2
0;0;0;13.1;3.5
0;0;0;13.6;3.7
0;0;0;13.7;4.1
0;0;0;14;3.8
0;0;0;14.1;3.2
0;0;0;14.1;3.5
0;0;0;13.8;3.6
0;0;0;12.9;3.8
35;3;35.42944148;12.5;4
109;34;118.7929906;13.2;3.6
179;33;193.1496563;14;4
177;2;178.0927887;14.7;4.4
246;14;254.8559823;15.8;5.8
316;89;376.6751295;16.5;6
317;191;448.9103311;17.8;6.2
290;225;438.146025;19.2;6.8
271;112;336.8003154;20;6.8
193;23;204.0944027;19.5;7
73;0;73;18.1;6.2
41;0;41;15.8;3.5
14;0;14;15.8;2.9
0;0;0;15.6;2.5
0;0;0;15.1;4.3
0;0;0;14.1;6.4
0;0;0;13;6.6
0;0;0;12.8;5.4
0;0;0;12.4;5
0;0;0;12.2;4.3
0;0;0;11.4;3.1
0;0;0;11.2;4
0;0;0;11;4
2;0;2;10.8;4
37;3;37.41855628;10.7;4.3
93;6;94.76324102;11.3;5
129;1;129.434288;11.8;6.7
175;1;175.5516459;12.5;6.7
227;10;233.3769291;12.6;6.6
295;72;344.4429028;13.3;7.3
279;41;307.5067198;13.5;6.5
209;5;212.3144072;12.8;6.6
234;39;257.077541;11;5.8
185;155;260.4528871;12.1;6.4
121;7;123.4857487;11.9;5.1
77;13;79.67399354;11.9;5.1
19;0;19;11.6;4.7
0;0;0;11.2;3.8
0;0;0;10.5;3.5
0;0;0;10.1;4.4
0;0;0;10;5.1
0;0;0;9.8;4.1
0;0;0;9;3.8
0;0;0;8.9;3.7
0;0;0;8.9;4.5
0;0;0;8.6;4.8
0;0;0;8.6;5.1
1;0;1;8.4;5.3
43;4;43.58226011;8.2;4.9
86;0;86;8.4;4.9
132;0;132;8;4.9
197;3;198.6706268;8.5;4.6
131;0;131;8.4;4.8
109;0;109;8.4;4.7
136;0;136;8.8;4.7
157;0;157;9.6;4.2
175;1;175.5960847;10;3.7
102;0;102;10.1;3.7
59;0;59;10;3.3
42;0;42;10.1;2.6
11;0;11;10.1;2.7
0;0;0;9.8;1.8
0;0;0;10;1.7
0;0;0;10.1;1.5
0;0;0;10.1;1.3
0;0;0;9.9;1.3
0;0;0;10;2.5
0;0;0;9;2.4
0;0;0;8.6;2.7
0;0;0;8;3
0;0;0;6.9;3.7
1;0;1;6.2;4.8
33;0;33;5.9;4.1
64;0;64;5.9;3.9
107;0;107;6.4;4.7
180;1;180.5620834;7.4;4.9
238;10;244.4785403;8.4;4.8
322;76;374.9084205;9.6;4.9
324;239;492.377975;10.7;4.9
208;466;521.0217946;12.5;5.4
190;408;434.9714519;14.1;5.2
171;292;315.6296604;14.7;4.9
142;151;196.9000409;15.1;4.9
89;30;95.43183173;15;4
15;0;15;14.8;2.8
0;0;0;14.5;2.8
0;0;0;14.4;2.9
0;0;0;14;3.2
0;0;0;14;3.2
0;0;0;13.8;3.7
0;0;0;13.4;2.7
0;0;0;13.2;2.5
0;0;0;13.1;2.9
0;0;0;13;3.1
0;0;0;13;3.4
3;0;3;12.7;3.3
38;0;38;12.7;3.8
90;1;90.31084232;12.7;3.7
182;23;192.3666002;13.5;4.4
247;39;269.123489;14.5;4.9
233;7;237.5683927;15.1;4.3
202;0;202;15.5;5.9
315;54;353.2836001;16.8;5.4
300;53;335.8335523;17.3;5.7
237;20;249.0919823;17.9;5.9
180;9;184.4959183;18.1;5.1
146;14;151.1491997;17.9;4.2
66;0;66;17.2;3.7
16;0;16;16.8;2.5
0;0;0;15.8;2.1
0;0;0;15.1;1.6
0;0;0;14.7;2
0;0;0;13.5;1.9
0;0;0;13;2
0;0;0;12.5;2.6
0;0;0;12.5;2.2
0;0;0;12.7;2.7
0;0;0;12.3;2.7
0;0;0;12.2;3.5
0;0;0;11.9;2.8
15;0;15;11.9;3.6
73;0;73;11.9;3.6
114;0;114;12;3.8
152;0;152;11.3;3.9
199;2;200.3150135;12.6;4.1
261;23;277.2293582;12.9;4.7
289;107;365.3439724;14.2;6.3
231;12;239.1655815;13.9;7.3
238;57;272.7072935;14.8;6.9
194;74;231.2681169;13.8;7
115;149;170.4303766;13.3;5
73;63;87.04332033;12.9;6.2
17;0;17;10.5;5.3
0;0;0;9.9;5.7
0;0;0;9.3;5.6
0;0;0;8.7;5.3
0;0;0;8.2;5.2
0;0;0;7.9;4.6
0;0;0;7.3;3.9
0;0;0;7.1;4.6
0;0;0;6.9;4.8
0;0;0;6.9;3.9
0;0;0;7.2;3.8
4;0;4;7.4;4
33;0;33;6.9;4.3
142;26;150.3660197;7.5;4.8
243;130;302.9669346;9.2;6.7
317;97;373.010731;10.6;7.6
346;64;388.3909487;11.6;7.5
354;51;390.2194542;12.1;7
301;18;313.9219;12.3;7.8
275;13;283.9007662;12.6;7.3
304;47;332.8066315;13;8.1
219;18;228.1411038;13.1;8.3
69;0;69;11.3;6.3
24;0;24;10.5;5.4
11;0;11;10.9;6.6
0;0;0;10.6;5.8
0;0;0;10.3;5.1
0;0;0;9.8;4.1
0;0;0;9.4;4.6
0;0;0;8.6;3.7
0;0;0;7.9;3.5
0;0;0;7.2;3.4
0;0;0;7.6;3.1
0;0;0;7.7;3
0;0;0;7.6;3
8;0;8;7.6;3
46;29;51.04576597;8;3.6
114;32;124.4709728;8.4;3.8
137;179;220.4832086;9.3;4.8
111;359;320.084027;11.8;5.2
265;76;315.6960089;12.5;5.8
247;14;257.0060361;12.7;6.3
286;79;343.0476802;13.9;7.6
152;0;152;12.6;7.3
144;0;144;11.5;6.7
181;146;255.7363693;13.1;6.4
142;31;153.7881658;10.9;5.8
65;92;86.28956604;10.2;7.3
27;28;29.10427749;9.8;5.5
0;0;0;9.1;3.8
0;0;0;8.1;5.1
0;0;0;7;3.7
0;0;0;6.5;3.2
0;0;0;5.9;3.2
0;0;0;5.5;2.5
0;0;0;5.3;2.5
0;0;0;5.2;1.5
0;0;0;4.6;1.3
0;0;0;4.4;2.2
1;0;1;3.9;2.1
18;0;18;4.2;2.1
43;0;43;3.3;1.7
64;0;64;3.1;4.2
80;0;80;1.8;5.5
105;0;105;1.7;5.7
237;11;244.91007;2.9;4.2
270;36;296.1523707;4.9;3.8
232;9;238.2372201;7.1;3.8
234;112;303.5685514;8.6;5.4
184;115;243.3153783;7.4;4.5
77;226;163.8507429;8.9;3.8
82;42;91.89021784;8.7;3.3
25;4;25.31801209;8.5;2.7
0;0;0;8.4;2.7
0;0;0;8;3.3
0;0;0;7.9;4.1
0;0;0;7.7;4
0;0;0;7.7;4.4
0;0;0;8.3;5
0;0;0;7.9;5.3
0;0;0;8.4;5.5
0;0;0;8.9;5.6
0;0;0;9.3;5.7
3;0;3;10.1;7.9
67;47;75.69408712;10;10
137;54;155.2475028;8.3;8.7
151;2;151.9533971;7;8.4
192;2;193.1840264;6.8;6
170;0;170;6.9;4.7
184;0;184;7;4.9
232;3;234.1919173;7.2;4.4
192;0;192;7.8;4.7
121;0;121;7.9;4.1
85;0;85;8.1;3.3
97;0;97;8.1;3
65;0;65;7.4;3.1
12;0;12;7.1;3.1
0;0;0;6.9;2.1
0;0;0;6.6;2.5
0;0;0;6.3;2.4
0;0;0;6.2;2.8
0;0;0;6.1;3
0;0;0;6.1;3.2
0;0;0;5.9;3.2
0;0;0;5.6;2.9
0;0;0;5.3;2.8
0;0;0;5;2.6
4;0;4;5.1;3
19;0;19;5.2;3
82;1;82.343004;5.5;3
146;4;147.9270147;6.2;3.1
212;12;219.1631029;6.9;2.8
264;46;295.3190407;7.7;2
278;41;307.8435902;8.2;2
294;112;376.2971769;8.9;2.6
280;116;361.3343504;10.3;2.5
244;82;295.5820244;9.9;3
192;27;206.1436056;9.8;3.3
115;1;115.3923371;9.1;3.7
33;0;33;8.1;3.7
10;0;10;7.6;2.9
0;0;0;7.2;3.2
0;0;0;6.8;3
0;0;0;6.4;2.9
0;0;0;6.8;2.9
0;0;0;7.4;3
0;0;0;8.2;3.3
0;0;0;8.9;3.4
0;0;0;9.3;3.5
0;0;0;9.1;3.4
0;0;0;9.1;3.4
4;0;4;8.9;3.3
38;0;38;8.9;3.1
157;92;189.0385265;9.5;3.8
174;343;340.9176417;11.1;3.6
216;411;463.2313824;12;4.5
336;80;390.8248084;12.2;3.8
131;0;131;11.7;3.4
139;0;139;11.6;4
170;0;170;12.3;4.2
139;0;139;12.8;4.6
136;0;136;13.2;4.5
127;4;128.5853874;10.4;3.3
119;53;132.1357608;11.6;3.7
36;5;36.46532856;11;2.6
0;0;0;10.2;2.4
0;0;0;10.1;3.1
0;0;0;9.8;2.4
0;0;0;9.8;2.7
0;0;0;8.3;2.9
0;0;0;9;2.5
0;0;0;8.6;2.2
0;0;0;8.5;3.5
0;0;0;8.1;3.3
0;0;0;8;2.4
17;15;17.73013167;8;2.4
56;121;80.35111523;9.1;2.9
55;260;146.9034594;10;3.9
171;194;266.3533;11.3;5.1
247;171;350.6477559;12;5.5
299;124;384.5284947;12.7;5.8
320;106;398.0513316;14.2;5.8
260;20;274.8582242;13.9;7.1
271;42;300.7761334;13.9;6.6
241;264;409.1378815;14.5;6.2
195;221;312.5044289;14.4;4.9
163;66;189.41248;14.5;4.2
96;21;101.2899096;14;3.4
14;0;14;10.7;3.8
0;0;0;10.6;2.6
0;0;0;10.7;3.4
0;0;0;10.4;3.1
0;0;0;10.2;3
0;0;0;9.9;2.6
0;0;0;9.8;2.5
0;0;0;9.4;1.9
0;0;0;9;1.5
0;0;0;8.8;1.4
0;0;0;8.3;1.1
21;15;21.79549678;8.1;1
62;122;87.17774564;9;1
73;294;178.3601772;10.4;1.4
69;478;306.2639161;11.3;1.9
106;517;421.802385;12.6;2.9
250;359;499.1569005;14.1;3
344;170;469.8769731;14.4;3.2
318;65;366.5465725;15.6;2.7
309;78;364.6049018;15.1;3.2
237;22;251.0942099;15.6;2.4
145;1;145.535532;15.1;2.2
137;7;139.8292877;15.2;2.2
94;11;96.81547145;15;2.2
27;1;27.10261893;14.5;2.4
0;0;0;13.9;2.1
0;0;0;13.2;2.2
0;0;0;12.5;2
0;0;0;11.9;2.1
0;0;0;11.8;2.6
0;0;0;11.4;2.7
0;0;0;10.8;1.5
0;0;0;10;1.2
0;0;0;9.7;0.7
0;0;0;9.4;0.6
21;21;22.20884457;9.8;0.6
63;74;78.66328149;11.3;0.8
92;204;166.103251;12.7;1.7
83;397;281.9198975;14.7;3
84;533;411.9276048;15.7;4.1
187;454;504.0238247;16.4;4.8
323;238;500.2016192;16.8;4.3
334;217;496.9242906;18.4;4.8
324;155;435.0834172;18;5.4
277;69;321.4629513;17.6;4.2
238;95;289.2251227;17.4;3.6
174;99;214.4089423;17.7;2.4
105;26;111.7599728;17;2.1
28;0;28;16.4;1.7
0;0;0;15.5;1.8
0;0;0;14.6;1.6
0;0;0;13.3;2.2
0;0;0;12.6;2.5
0;0;0;11.8;2.5
0;0;0;11.9;2.1
0;0;0;11.4;1.7
0;0;0;10.7;1.9
0;0;0;10.6;1.9
0;0;0;9.9;1.9
3;0;3;10.3;2
51;0;51;11.8;2.3
120;4;121.4731473;12.2;2.5
223;51;248.7923656;13.8;2.7
276;195;396.8302003;15.8;2.8
316;244;487.3859792;18;3.2
360;200;509.6985884;19.1;2.8
368;167;494.0173758;19.8;3.1
348;123;436.6128997;20;3
252;27;269.5028257;19.7;1.9
204;17;213.2289827;20.3;1.6
95;0;95;20.2;1.9
44;0;44;18.9;1.8
11;0;11;17.4;2.7
0;0;0;15.9;2.1
0;0;0;14.7;2.6
0;0;0;14.2;2.4
0;0;0;14.6;2.6
0;0;0;14.1;1.8
0;0;0;13.5;1.8
0;0;0;12.7;2.5
0;0;0;11.6;2.9
0;0;0;11.4;2.5
0;0;0;11.5;2.1
14;0;14;11.3;1.5
70;14;73.10406166;11.2;2.3
147;58;168.6426835;11.3;2
216;63;248.1452927;11.8;3
203;3;204.872048;12.9;2.1
180;0;180;13.6;2.5
126;0;126;13.6;2.1
99;0;99;13.2;2.3
167;0;167;12.6;1.9
286;82;339.4503655;13;1.1
184;289;341.9924464;14;1
166;141;224.6060753;14.3;1.3
101;94;126.1836389;14.4;1.6
40;15;41.76566078;13.8;1.7
0;0;0;13.5;2
0;0;0;12.9;1.5
0;0;0;12.3;1.2
0;0;0;12;1.1
0;0;0;11.9;0.8
0;0;0;11.1;0.3
0;0;0;10.5;1.1
0;0;0;10.9;2
0;0;0;10.8;1.9
0;0;0;10.5;1.4
7;0;7;10.3;0.9
27;0;27;11;1.6
70;0;70;11;1.2
184;12;190.176866;11.8;1.6
266;113;336.9905186;13.1;1.7
303;142;403.916091;13.7;2.3
317;69;369.1854162;14.1;1.9
280;24;298.2904866;14.1;2.2
315;145;420.5270499;14.5;2.8
265;209;401.9786357;15.3;2.5
215;30;231.5100507;15.6;2.6
160;133;215.787127;15.4;3
97;92;122.0034282;15.1;3
28;0;28;13.8;3.3
0;0;0;12.6;3.1
0;0;0;11.7;2.8
0;0;0;10.8;2.4
0;0;0;10.8;2.8
0;0;0;10.6;1.2
0;0;0;10;1.7
0;0;0;9.9;2.6
0;0;0;9.4;2.9
0;0;0;9.2;3.2
0;0;0;9.1;2.4
6;0;6;9.4;1.7
34;0;34;10.1;2.2
80;0;80;10.6;2.3
147;0;147;10.9;2.5
215;4;217.5297399;11.3;2.2
210;1;210.7147169;12.1;2.5
207;0;207;12.5;2.9
241;3;243.2974601;13.3;2
240;6;244.387408;13.5;2
284;61;324.2040833;14.2;1.8
242;60;275.2296554;14.6;1.7
183;62;209.2317502;14.7;1
113;36;122.9229448;14.6;1
42;10;43.28103248;13.9;0.9
0;0;0;13.5;1.1
0;0;0;12.4;0.8
0;0;0;11.9;1.2
0;0;0;11;1.8
0;0;0;10.4;1.9
0;0;0;9.7;1.6
0;0;0;9.4;1.9
0;0;0;9.1;1.4
0;0;0;8.7;1.2
0;0;0;8.3;1.5
29;26;31.13492379;8.4;1.4
74;123;103.0893766;9.8;1.5
101;258;200.8544745;12.3;2.1
117;407;330.0807275;14;2.5
125;531;463.0435;16.2;2.5
145;601;576.8857889;17.2;2.3
156;643;647.1208464;18.8;2.5
165;640;657.4157152;19.8;2.3
165;599;605.1429374;21;2.6
167;504;500.8946176;21.2;2
164;375;373.0457548;21.2;1.6
147;234;246.8909562;20.9;1.8
111;100;138.9493876;20.7;1.4
45;14;46.86854205;20.3;1.4
0;0;0;19.1;1.8
0;0;0;17.7;2.3
0;0;0;16.9;1.9
0;0;0;15.9;1.9
0;0;0;14.9;1.8
0;0;0;14.2;2.2
0;0;0;13.9;1.8
0;0;0;13.6;2.2
0;0;0;13.1;1.6
0;0;0;12.8;1.6
18;0;18;12.7;1.7
55;0;55;13.6;1.8
92;0;92;14.7;2.1
199;8;203.2227641;15.7;2.2
308;44;336.1884199;17;2.2
385;211;537.418796;20;2.8
417;148;530.573574;21.7;3.6
285;10;292.7295509;21.3;3.3
161;0;161;21;2.6
301;37;325.6424391;22.4;3.9
295;139;372.9689931;21.9;4
220;122;272.5031342;22.3;2.6
137;49;150.8757469;21.8;2.1
43;4;43.55530969;21.5;2.2
0;0;0;20.7;1.6
0;0;0;19.8;2.9
0;0;0;19;1.9
0;0;0;18.5;1.6
0;0;0;17.2;2.2
0;0;0;16.5;2.1
0;0;0;15.7;1.7
0;0;0;14.9;1.9
0;0;0;14.9;1.5
0;0;0;14.8;0.8
13;0;13;14.6;1.9
45;0;45;14.6;0.5
76;0;76;14.7;1.4
83;0;83;15.1;1
103;0;103;15.3;1
118;0;118;15.2;1.5
114;0;114;15.4;2
137;0;137;15.5;2.3
184;0;184;15.6;3
197;6;201.0163398;16.2;3.7
106;0;106;15.7;4.3
98;0;98;14.8;3.7
64;0;64;14.5;4.2
19;0;19;14;4.7
0;0;0;13.6;3.6
0;0;0;12.1;4.2
0;0;0;11.6;3.5
0;0;0;11.3;3.3
0;0;0;10.3;3.1
0;0;0;10;3.4
0;0;0;9.7;2.9
0;0;0;9.2;3.3
0;0;0;8.3;3.6
0;0;0;7.5;3.3
19;2;19.19620797;7.8;3
83;41;93.27250793;8.5;3.1
150;96;188.4335071;9.5;3.3
114;365;309.6843433;10.8;3.5
72;582;449.4377977;12.2;3.7
93;646;564.4536522;13.2;4
322;278;537.3425399;14.3;4.5
352;148;467.4067336;14.9;4.1
325;204;476.9821401;15.1;4.4
294;100;361.2754293;14.3;4.5
233;46;259.1208123;14.7;4.2
176;33;190.4403589;14.1;3.9
114;40;125.6347674;14.1;3.9
42;9;43.23700091;13.5;3.2
0;0;0;12.5;2.6
0;0;0;11.7;2.1
0;0;0;10.9;1.9
