time(UTC),dhi,dni,ghi,temp_air,wind_speed
2045-03-22 21:00:00,0,0,0,7.4,4.2
2045-03-22 22:00:00,0,0,0,7.3,4.6
2045-03-22 23:00:00,0,0,0,5.8,6.5
2045-03-23 00:00:00,0,0,0,4.4,5.3
2045-03-23 01:00:00,0,0,0,3.9,5
2045-03-23 02:00:00,0,0,0,3.6,4.3
2045-03-23 03:00:00,0,0,0,3.7,4.1
2045-03-23 04:00:00,0,0,0,3.3,4.5
2045-03-23 05:00:00,0,0,0,3.1,4.2
2045-03-23 06:00:00,20,5,20.25557931,3.4,4.4
2045-03-23 07:00:00,100,34,106.9354387,3.6,4.6
2045-03-23 08:00:00,164,22,171.628983,4.3,6
2045-03-23 09:00:00,143,0,143,4.5,5.4
2045-03-23 10:00:00,99,0,99,4.1,5.4
2045-03-23 11:00:00,97,0,97,3.3,5.7
2045-03-23 12:00:00,82,0,82,3.1,6.2
2045-03-23 13:00:00,56,0,56,3.5,6.3
2045-03-23 14:00:00,69,0,69,4.6,5.5
2045-03-23 15:00:00,80,0,80,5.8,5.6
2045-03-23 16:00:00,135,12,138.4483262,7.5,7
2045-03-23 17:00:00,67,11,68.51759472,8.1,7.7
2045-03-23 18:00:00,7,0,7,6.8,7.5
2045-03-23 19:00:00,0,0,0,6.1,6.3
2045-03-23 20:00:00,0,0,0,5.5,5.7
2045-03-23 21:00:00,0,0,0,4.7,5.7
2045-03-23 22:00:00,0,0,0,4.4,5.6
2045-03-23 23:00:00,0,0,0,4.2,5.1
2045-03-24 00:00:00,0,0,0,3.9,4.2
2045-03-24 01:00:00,0,0,0,3.5,3.7
2045-03-24 02:00:00,0,0,0,2.6,3.9
2045-03-24 03:00:00,0,0,0,2.7,3.7
2045-03-24 04:00:00,0,0,0,2.4,2.7
2045-03-24 05:00:00,0,0,0,2,2.3
2045-03-24 06:00:00,13,5,13.2817214,1.7,2.4
2045-03-24 07:00:00,45,63,58.22747123,3.1,1.8
2045-03-24 08:00:00,119,31,129.9374725,4.1,2.4
2045-03-24 09:00:00,140,1,140.4728584,4.5,3.4
2045-03-24 10:00:00,130,0,130,4.6,2.7
2045-03-24 11:00:00,164,0,164,5.4,3.6
2045-03-24 12:00:00,123,0,123,6.3,4.1
2045-03-24 13:00:00,82,0,82,7,3.6
2045-03-24 14:00:00,98,0,98,8.2,3.2
2045-03-24 15:00:00,144,51,165.57773,10.3,3
2045-03-24 16:00:00,103,31,112.0531741,11.6,3.7
2045-03-24 17:00:00,37,0,37,11.7,2.5
2045-03-24 18:00:00,0,0,0,11.2,2.1
2045-03-24 19:00:00,0,0,0,11,2.3
2045-03-24 20:00:00,0,0,0,10.8,2.5
2045-03-24 21:00:00,0,0,0,10.1,1.9
2045-03-24 22:00:00,0,0,0,9.6,1.3
2045-03-24 23:00:00,0,0,0,9.1,0.9
2045-03-25 00:00:00,0,0,0,8.8,1.6
2045-03-25 01:00:00,0,0,0,8.5,1.2
2045-03-25 02:00:00,0,0,0,8.7,1.4
2045-03-25 03:00:00,0,0,0,8.3,1.8
2045-03-25 04:00:00,0,0,0,7.5,1.9
2045-03-25 05:00:00,0,0,0,6.5,2.1
2045-03-25 06:00:00,17,14,17.86199615,5.7,2.2
2045-03-25 07:00:00,69,103,91.25817734,6,2.6
2045-03-25 08:00:00,98,225,178.7427624,7.8,2.8
2045-03-25 09:00:00,124,332,282.9256968,10.8,3.3
2045-03-25 10:00:00,141,419,378.8061239,12.9,4.5
2045-03-25 11:00:00,152,470,443.1029783,15.5,4.7
2045-03-25 12:00:00,172,459,461.4801956,16.6,4.9
2045-03-25 13:00:00,184,404,426.6825299,18.1,5.6
2045-03-25 14:00:00,166,348,350.9781549,19.1,5.8
2045-03-25 15:00:00,142,255,251.1371766,19.3,5.6
2045-03-25 16:00:00,110,141,151.859364,19.6,4.4
2045-03-25 17:00:00,60,39,65.74437019,19.1,3.5
2045-03-25 18:00:00,9,0,9,17.4,2.4
2045-03-25 19:00:00,0,0,0,15.9,2.2
2045-03-25 20:00:00,0,0,0,15.7,3.2
2045-03-25 21:00:00,0,0,0,14,2.5
2045-03-25 22:00:00,0,0,0,12.5,1.3
2045-03-25 23:00:00,0,0,0,11.5,1.4
2045-03-26 00:00:00,0,0,0,10.6,1.8
2045-03-26 01:00:00,0,0,0,9.9,1.2
2045-03-26 02:00:00,0,0,0,9.3,1.2
2045-03-26 03:00:00,0,0,0,8.7,1.5
2045-03-26 04:00:00,0,0,0,8.2,1.1
2045-03-26 05:00:00,0,0,0,8,1.5
2045-03-26 06:00:00,15,0,15,7.9,1.8
2045-03-26 07:00:00,70,7,71.55679574,8,1.1
2045-03-26 08:00:00,162,71,187.9062517,8.8,1.8
2045-03-26 09:00:00,180,253,302.5795856,10.9,2.3
2045-03-26 10:00:00,192,358,397.2379859,14.3,2.6
2045-03-26 11:00:00,218,392,462.9349038,17.1,3
2045-03-26 12:00:00,268,317,469.5941011,19,2.9
2045-03-26 13:00:00,264,284,436.0612735,19.2,2.6
2045-03-26 14:00:00,230,259,368.9317742,19.6,3.8
2045-03-26 15:00:00,193,178,269.9953041,19.6,3.8
2045-03-26 16:00:00,118,9,120.7123439,19,4.2
2045-03-26 17:00:00,57,5,57.75889187,17.4,3.4
2045-03-26 18:00:00,5,0,5,16.7,2.3
2045-03-26 19:00:00,0,0,0,15.8,1.9
2045-03-26 20:00:00,0,0,0,15,1.4
2045-03-26 21:00:00,0,0,0,14.1,1.2
2045-03-26 22:00:00,0,0,0,14,2.4
2045-03-26 23:00:00,0,0,0,13.1,1.8
2045-03-27 00:00:00,0,0,0,13.1,1
2045-03-27 01:00:00,0,0,0,12.6,1.2
2045-03-27 02:00:00,0,0,0,11.5,1.2
2045-03-27 03:00:00,0,0,0,10.6,1.4
2045-03-27 04:00:00,0,0,0,10.5,1.4
2045-03-27 05:00:00,0,0,0,10.2,1.2
2045-03-27 06:00:00,16,3,16.2191924,9.8,0.7
2045-03-27 07:00:00,72,102,95.3091204,10.5,1
2045-03-27 08:00:00,97,240,186.0115913,13.5,2.1
2045-03-27 09:00:00,111,362,288.5420022,14.6,2.1
2045-03-27 10:00:00,156,395,384.6474458,16.5,2.7
2045-03-27 11:00:00,215,372,449.4602109,16.4,3.1
2045-03-27 12:00:00,148,500,468.5909007,17.8,2.8
2045-03-27 13:00:00,174,428,435.4379512,18.8,3
2045-03-27 14:00:00,220,251,355.8582721,18.7,4
2045-03-27 15:00:00,194,60,220.2363641,17.8,4
2045-03-27 16:00:00,131,76,154.2581008,17.4,4.7
2045-03-27 17:00:00,62,39,68.10094414,16.7,5.1
2045-03-27 18:00:00,8,0,8,15.4,5.6
2045-03-27 19:00:00,0,0,0,13.8,4.9
2045-03-27 20:00:00,0,0,0,11.8,5.4
2045-03-27 21:00:00,0,0,0,10.4,6.3
2045-03-27 22:00:00,0,0,0,9,4.7
2045-03-27 23:00:00,0,0,0,7.9,4.8
2045-03-28 00:00:00,0,0,0,7.5,5.4
2045-03-28 01:00:00,0,0,0,6.9,4.1
2045-03-28 02:00:00,0,0,0,6.8,5.2
2045-03-28 03:00:00,0,0,0,6.2,5
2045-03-28 04:00:00,0,0,0,5.6,4.6
2045-03-28 05:00:00,0,0,0,5.4,4.6
2045-03-28 06:00:00,3,0,3,5.4,4.2
2045-03-28 07:00:00,15,0,15,5.4,4.4
2045-03-28 08:00:00,47,0,47,5.4,4.2
2045-03-28 09:00:00,91,0,91,5.7,4.4
2045-03-28 10:00:00,118,0,118,5.8,4
2045-03-28 11:00:00,145,0,145,6.4,4.4
2045-03-28 12:00:00,159,0,159,7.3,4.2
2045-03-28 13:00:00,125,0,125,7.5,4.5
2045-03-28 14:00:00,83,0,83,7.2,3.9
2045-03-28 15:00:00,59,0,59,7.1,3.2
2045-03-28 16:00:00,51,0,51,7.3,4.3
2045-03-28 17:00:00,38,0,38,7.3,3.9
2045-03-28 18:00:00,4,0,4,6.8,3.5
2045-03-28 19:00:00,0,0,0,6.1,3.2
2045-03-28 20:00:00,0,0,0,5.6,3.2
2045-03-28 21:00:00,0,0,0,5.5,3.2
2045-03-28 22:00:00,0,0,0,5.6,3.5
2045-03-28 23:00:00,0,0,0,5.3,2.5
2045-03-29 00:00:00,0,0,0,5.5,2.7
2045-03-29 01:00:00,0,0,0,4.7,2.7
2045-03-29 02:00:00,0,0,0,4.4,1.6
2045-03-29 03:00:00,0,0,0,4,2.1
2045-03-29 04:00:00,0,0,0,3.3,2.2
2045-03-29 05:00:00,0,0,0,3,2.1
2045-03-29 06:00:00,24,4,24.34166769,3.6,2.1
2045-03-29 07:00:00,96,12,98.88883531,4,1.9
2045-03-29 08:00:00,173,18,179.8912041,5,1.8
2045-03-29 09:00:00,223,16,231.0290032,6,1.8
2045-03-29 10:00:00,233,7,237.1302951,7,1.8
2045-03-29 11:00:00,268,11,275.0515264,7.8,1.8
2045-03-29 12:00:00,320,28,338.2402236,9.2,1.8
2045-03-29 13:00:00,293,23,307.2769591,9.8,1
2045-03-29 14:00:00,301,44,325.2339734,10.7,1.2
2045-03-29 15:00:00,267,63,295.1301411,11.8,1.1
2045-03-29 16:00:00,177,40,189.6127119,11.8,1.5
2045-03-29 17:00:00,80,15,82.48346002,11.8,1.8
2045-03-29 18:00:00,8,0,8,11.3,1.5
2045-03-29 19:00:00,0,0,0,10.5,1.8
2045-03-29 20:00:00,0,0,0,9.1,1.1
2045-03-29 21:00:00,0,0,0,8.1,0.6
2045-03-29 22:00:00,0,0,0,8.3,1
2045-03-29 23:00:00,0,0,0,7.5,0.7
2045-03-30 00:00:00,0,0,0,7,0.8
2045-03-30 01:00:00,0,0,0,6.9,0.5
2045-03-30 02:00:00,0,0,0,6.3,0.5
2045-03-30 03:00:00,0,0,0,5.6,0.5
2045-03-30 04:00:00,0,0,0,5.3,0.5
2045-03-30 05:00:00,0,0,0,5.1,0.6
2045-03-30 06:00:00,27,21,28.92883351,6.3,1.1
2045-03-30 07:00:00,87,118,116.1059682,8.1,1
2045-03-30 08:00:00,127,232,217.2021503,9.1,1.1
2045-03-30 09:00:00,159,333,328.0603497,10.7,2.6
2045-03-30 10:00:00,178,415,425.1424839,12,2.2
2045-03-30 11:00:00,190,468,492.4483598,13.5,2.6
2045-03-30 12:00:00,192,483,509.0673323,14.4,2.2
2045-03-30 13:00:00,189,448,469.291739,15.4,1.8
2045-03-30 14:00:00,183,368,387.4498458,16.1,1.8
2045-03-30 15:00:00,162,259,278.8579729,16.4,2.1
2045-03-30 16:00:00,123,148,170.3283682,16.4,1.4
2045-03-30 17:00:00,68,49,76.34026546,15.8,1.7
2045-03-30 18:00:00,12,1,12.02652589,15,1.5
2045-03-30 19:00:00,0,0,0,13.4,0.6
2045-03-30 20:00:00,0,0,0,12.1,0.3
2045-03-30 21:00:00,0,0,0,11.3,0.7
2045-03-30 22:00:00,0,0,0,10.4,0.2
2045-03-30 23:00:00,0,0,0,9.7,0.4
2045-03-31 00:00:00,0,0,0,9.2,0.8
2045-03-31 01:00:00,0,0,0,8.6,0.6
2045-03-31 02:00:00,0,0,0,8.2,0.3
2045-03-31 03:00:00,0,0,0,7.5,0.9
2045-03-31 04:00:00,0,0,0,7.3,0.8
2045-03-31 05:00:00,0,0,0,7,0.5
2045-03-31 06:00:00,29,21,31.07112596,7.3,0.9
2045-03-31 07:00:00,96,114,124.8129169,9.6,0.6
2045-03-31 08:00:00,143,217,228.5898157,12.4,0.9
2045-03-31 09:00:00,182,309,340.5916852,14.2,1.7
2045-03-31 10:00:00,208,386,439.9776486,15.8,1.4
2045-03-31 11:00:00,227,423,502.6136732,16.9,2.1
2045-03-31 12:00:00,255,388,511.6397964,17.6,2
2045-03-31 13:00:00,267,327,473.142395,17.8,2.3
2045-03-31 14:00:00,239,278,394.7370863,18.5,1.9
2045-03-31 15:00:00,201,196,290.347702,18.3,1.4
2045-03-31 16:00:00,140,117,177.9369744,17.8,2.1
2045-03-31 17:00:00,70,38,76.6312857,17.5,1.9
2045-03-31 18:00:00,11,0,11,16.7,1.9
2045-03-31 19:00:00,0,0,0,15.5,1
2045-03-31 20:00:00,0,0,0,14.6,1.3
2045-03-31 21:00:00,0,0,0,13.8,1.9
2045-03-31 22:00:00,0,0,0,12.9,1.7
2045-03-31 23:00:00,0,0,0,12.5,1.8
2045-04-01 00:00:00,0,0,0,11.6,1.8
2045-04-01 01:00:00,0,0,0,10.6,1.2
2045-04-01 02:00:00,0,0,0,10.4,1.2
2045-04-01 03:00:00,0,0,0,9.8,1.4
2045-04-01 04:00:00,0,0,0,9.5,1.6
2045-04-01 05:00:00,0,0,0,9.5,1.3
2045-04-01 06:00:00,40,12,41.26475569,9,1.9
2045-04-01 07:00:00,101,85,122.9852887,10.8,2.2
2045-04-01 08:00:00,141,202,221.8705046,12.7,1.8
2045-04-01 09:00:00,165,317,329.49842,14.1,2.5
2045-04-01 10:00:00,180,406,426.2003594,16.3,3.6
2045-04-01 11:00:00,187,464,491.7168678,18.1,4.3
2045-04-01 12:00:00,199,464,508.2710662,18.7,4.7
2045-04-01 13:00:00,211,410,471.4053617,19.1,4.9
2045-04-01 14:00:00,201,339,392.474992,19.4,5.3
2045-04-01 15:00:00,183,232,289.8022975,19.3,4.5
2045-04-01 16:00:00,143,124,183.7794642,18.8,4.4
2045-04-01 17:00:00,83,32,88.73266064,18.2,3.9
2045-04-01 18:00:00,14,0,14,17.4,2.6
2045-04-01 19:00:00,0,0,0,16,2.1
2045-04-01 20:00:00,0,0,0,15.5,2.3
2045-04-01 21:00:00,0,0,0,14.6,2
2045-04-01 22:00:00,0,0,0,13.9,1.8
2045-04-01 23:00:00,0,0,0,12.8,2
2045-04-02 00:00:00,0,0,0,12.6,2.2
2045-04-02 01:00:00,0,0,0,12.2,2
2045-04-02 02:00:00,0,0,0,11.2,1.9
2045-04-02 03:00:00,0,0,0,10.4,2
2045-04-02 04:00:00,0,0,0,9.4,2
2045-04-02 05:00:00,0,0,0,8.5,1
2045-04-02 06:00:00,43,18,45.02829337,8.1,1.3
2045-04-02 07:00:00,103,95,128.147895,9.8,2.4
2045-04-02 08:00:00,142,215,229.3112353,11.8,1.8
2045-04-02 09:00:00,164,331,337.5869249,13.6,1.6
2045-04-02 10:00:00,187,404,434.1127107,16.2,2.9
2045-04-02 11:00:00,214,427,496.6037074,17.4,4.6
2045-04-02 12:00:00,267,362,510.0692291,18,4.2
2045-04-02 13:00:00,290,261,457.0336313,18.1,3
2045-04-02 14:00:00,281,119,348.7613377,18.1,3.5
2045-04-02 15:00:00,216,48,238.3124182,17.7,3.4
2045-04-02 16:00:00,153,32,163.6660239,17.5,2.7
2045-04-02 17:00:00,82,15,84.75412345,17.1,1.3
2045-04-02 18:00:00,10,0,10,16.3,1.6
2045-04-02 19:00:00,0,0,0,15.5,1.4
2045-04-02 20:00:00,0,0,0,14.6,1.7
2045-04-02 21:00:00,0,0,0,13.9,1.4
2045-04-02 22:00:00,0,0,0,12.5,1.8
2045-04-02 23:00:00,0,0,0,11.5,0.9
2045-04-03 00:00:00,0,0,0,10.6,1.1
2045-04-03 01:00:00,0,0,0,9.8,1
2045-04-03 02:00:00,0,0,0,9,0.6
2045-04-03 03:00:00,0,0,0,8.6,0.7
2045-04-03 04:00:00,0,0,0,8.1,0.4
2045-04-03 05:00:00,0,0,0,7.8,0.8
2045-04-03 06:00:00,33,2,33.23992714,8.2,1.1
2045-04-03 07:00:00,102,63,119.0478281,10.7,2.3
2045-04-03 08:00:00,138,198,219.5428297,12.4,2.1
2045-04-03 09:00:00,174,284,324.5391042,14.1,1.2
2045-04-03 10:00:00,209,349,424.3455204,15.6,1.4
2045-04-03 11:00:00,263,326,480.4168032,17.3,1.7
2045-04-03 12:00:00,301,254,472.7632699,17.9,2.2
2045-04-03 13:00:00,305,175,417.8150605,18.3,2.2
2045-04-03 14:00:00,268,86,317.3644528,18.4,1.7
2045-04-03 15:00:00,193,23,203.7943014,18.1,1.7
2045-04-03 16:00:00,143,21,150.0893515,17.8,1.4
2045-04-03 17:00:00,57,0,57,17.6,1.5
2045-04-03 18:00:00,6,0,6,16.9,1.7
2045-04-03 19:00:00,0,0,0,15.9,0.9
2045-04-03 20:00:00,0,0,0,14.6,0.9
2045-04-03 21:00:00,0,0,0,14,0.6
2045-04-03 22:00:00,0,0,0,12.8,0.2
2045-04-03 23:00:00,0,0,0,12.2,0.2
2045-04-04 00:00:00,0,0,0,11.3,0.7
2045-04-04 01:00:00,0,0,0,11.1,0.6
2045-04-04 02:00:00,0,0,0,10.4,0.6
2045-04-04 03:00:00,0,0,0,9.6,0.6
2045-04-04 04:00:00,0,0,0,9.2,0.5
2045-04-04 05:00:00,0,0,0,8.8,0.3
2045-04-04 06:00:00,48,25,51.18959865,10,0.6
2045-04-04 07:00:00,111,110,141.4123721,11.6,0.6
2045-04-04 08:00:00,153,225,246.9487318,13.3,0.9
2045-04-04 09:00:00,181,335,360.4032322,16.2,1.2
2045-04-04 10:00:00,197,423,460.2081194,18.2,1.8
2045-04-04 11:00:00,210,463,521.1263409,19.1,2.2
2045-04-04 12:00:00,245,413,526.29609,18.8,2.2
2045-04-04 13:00:00,234,395,490.4271179,20.1,1.6
2045-04-04 14:00:00,226,318,409.9398671,20.2,3.2
2045-04-04 15:00:00,204,211,303.9353238,19.5,3.1
2045-04-04 16:00:00,146,131,190.8046388,19.1,3.1
2045-04-04 17:00:00,84,37,91.12331276,18.6,3.3
2045-04-04 18:00:00,17,0,17,17.2,2.1
2045-04-04 19:00:00,0,0,0,16.1,1.7
2045-04-04 20:00:00,0,0,0,15.2,3.9
2045-04-04 21:00:00,0,0,0,13.4,2.7
2045-04-04 22:00:00,0,0,0,12.2,2.2
2045-04-04 23:00:00,0,0,0,10.7,1.5
2045-04-05 00:00:00,0,0,0,9.5,1.7
2045-04-05 01:00:00,0,0,0,8.7,1.7
2045-04-05 02:00:00,0,0,0,8.3,1.6
2045-04-05 03:00:00,0,0,0,7.5,1.6
2045-04-05 04:00:00,0,0,0,6.6,1.5
2045-04-05 05:00:00,0,0,0,5.2,1.8
2045-04-05 06:00:00,40,13,41.75755839,3.9,1.8
2045-04-05 07:00:00,108,53,122.9640972,3.8,1.7
2045-04-05 08:00:00,156,173,229.2224024,5.9,1.2
2045-04-05 09:00:00,163,345,349.6361926,9,1.5
2045-04-05 10:00:00,171,454,455.9101899,11.8,1.6
2045-04-05 11:00:00,174,518,524.6217523,14.2,2
2045-04-05 12:00:00,177,526,537.7404536,15.9,2.1
2045-04-05 13:00:00,179,478,491.5875871,17.2,3.2
2045-04-05 14:00:00,169,406,405.6874959,18.1,3.6
2045-04-05 15:00:00,156,292,295.5990077,17.6,3.3
2045-04-05 16:00:00,132,161,187.7775688,17.6,4.5
2045-04-05 17:00:00,82,49,91.65167376,16.9,4.4
2045-04-05 18:00:00,20,1,20.0444912,15.4,4.1
2045-04-05 19:00:00,0,0,0,14.3,2.9
2045-04-05 20:00:00,0,0,0,13.6,2.9
2045-04-05 21:00:00,0,0,0,12.9,3.2
2045-04-05 22:00:00,0,0,0,13.1,3.5
2045-04-05 23:00:00,0,0,0,13.6,3.7
2045-04-06 00:00:00,0,0,0,13.7,4.1
2045-04-06 01:00:00,0,0,0,14,3.8
2045-04-06 02:00:00,0,0,0,14.1,3.2
2045-04-06 03:00:00,0,0,0,14.1,3.5
2045-04-06 04:00:00,0,0,0,13.8,3.6
2045-04-06 05:00:00,0,0,0,12.9,3.8
2045-04-06 06:00:00,35,3,35.42944148,12.5,4
2045-04-06 07:00:00,109,34,118.7929906,13.2,3.6
2045-04-06 08:00:00,179,33,193.1496563,14,4
2045-04-06 09:00:00,177,2,178.0927887,14.7,4.4
2045-04-06 10:00:00,246,14,254.8559823,15.8,5.8
2045-04-06 11:00:00,316,89,376.6751295,16.5,6
2045-04-06 12:00:00,317,191,448.9103311,17.8,6.2
2045-04-06 13:00:00,290,225,438.146025,19.2,6.8
2045-04-06 14:00:00,271,112,336.8003154,20,6.8
2045-04-06 15:00:00,193,23,204.0944027,19.5,7
2045-04-06 16:00:00,73,0,73,18.1,6.2
2045-04-06 17:00:00,41,0,41,15.8,3.5
2045-04-06 18:00:00,14,0,14,15.8,2.9
2045-04-06 19:00:00,0,0,0,15.6,2.5
2045-04-06 20:00:00,0,0,0,15.1,4.3
2045-04-06 21:00:00,0,0,0,14.1,6.4
2045-04-06 22:00:00,0,0,0,13,6.6
2045-04-06 23:00:00,0,0,0,12.8,5.4
2045-04-07 00:00:00,0,0,0,12.4,5
2045-04-07 01:00:00,0,0,0,12.2,4.3
2045-04-07 02:00:00,0,0,0,11.4,3.1
2045-04-07 03:00:00,0,0,0,11.2,4
2045-04-07 04:00:00,0,0,0,11,4
2045-04-07 05:00:00,2,0,2,10.8,4
2045-04-07 06:00:00,37,3,37.41855628,10.7,4.3
2045-04-07 07:00:00,93,6,94.76324102,11.3,5
2045-04-07 08:00:00,129,1,129.434288,11.8,6.7
2045-04-07 09:00:00,175,1,175.5516459,12.5,6.7
2045-04-07 10:00:00,227,10,233.3769291,12.6,6.6
2045-04-07 11:00:00,295,72,344.4429028,13.3,7.3
2045-04-07 12:00:00,279,41,307.5067198,13.5,6.5
2045-04-07 13:00:00,209,5,212.3144072,12.8,6.6
2045-04-07 14:00:00,234,39,257.077541,11,5.8
2045-04-07 15:00:00,185,155,260.4528871,12.1,6.4
2045-04-07 16:00:00,121,7,123.4857487,11.9,5.1
2045-04-07 17:00:00,77,13,79.67399354,11.9,5.1
2045-04-07 18:00:00,19,0,19,11.6,4.7
2045-04-07 19:00:00,0,0,0,11.2,3.8
2045-04-07 20:00:00,0,0,0,10.5,3.5
2045-04-07 21:00:00,0,0,0,10.1,4.4
2045-04-07 22:00:00,0,0,0,10,5.1
2045-04-07 23:00:00,0,0,0,9.8,4.1
2045-04-08 00:00:00,0,0,0,9,3.8
2045-04-08 01:00:00,0,0,0,8.9,3.7
2045-04-08 02:00:00,0,0,0,8.9,4.5
2045-04-08 03:00:00,0,0,0,8.6,4.8
2045-04-08 04:00:00,0,0,0,8.6,5.1
2045-04-08 05:00:00,1,0,1,8.4,5.3
2045-04-08 06:00:00,43,4,43.58226011,8.2,4.9
2045-04-08 07:00:00,86,0,86,8.4,4.9
2045-04-08 08:00:00,132,0,132,8,4.9
2045-04-08 09:00:00,197,3,198.6706268,8.5,4.6
2045-04-08 10:00:00,131,0,131,8.4,4.8
2045-04-08 11:00:00,109,0,109,8.4,4.7
2045-04-08 12:00:00,136,0,136,8.8,4.7
2045-04-08 13:00:00,157,0,157,9.6,4.2
2045-04-08 14:00:00,175,1,175.5960847,10,3.7
2045-04-08 15:00:00,102,0,102,10.1,3.7
2045-04-08 16:00:00,59,0,59,10,3.3
2045-04-08 17:00:00,42,0,42,10.1,2.6
2045-04-08 18:00:00,11,0,11,10.1,2.7
2045-04-08 19:00:00,0,0,0,9.8,1.8
2045-04-08 20:00:00,0,0,0,10,1.7
2045-04-08 21:00:00,0,0,0,10.1,1.5
2045-04-08 22:00:00,0,0,0,10.1,1.3
2045-04-08 23:00:00,0,0,0,9.9,1.3
2045-04-09 00:00:00,0,0,0,10,2.5
2045-04-09 01:00:00,0,0,0,9,2.4
2045-04-09 02:00:00,0,0,0,8.6,2.7
2045-04-09 03:00:00,0,0,0,8,3
2045-04-09 04:00:00,0,0,0,6.9,3.7
2045-04-09 05:00:00,1,0,1,6.2,4.8
2045-04-09 06:00:00,33,0,33,5.9,4.1
2045-04-09 07:00:00,64,0,64,5.9,3.9
2045-04-09 08:00:00,107,0,107,6.4,4.7
2045-04-09 09:00:00,180,1,180.5620834,7.4,4.9
2045-04-09 10:00:00,238,10,244.4785403,8.4,4.8
2045-04-09 11:00:00,322,76,374.9084205,9.6,4.9
2045-04-09 12:00:00,324,239,492.377975,10.7,4.9
2045-04-09 13:00:00,208,466,521.0217946,12.5,5.4
2045-04-09 14:00:00,190,408,434.9714519,14.1,5.2
2045-04-09 15:00:00,171,292,315.6296604,14.7,4.9
2045-04-09 16:00:00,142,151,196.9000409,15.1,4.9
2045-04-09 17:00:00,89,30,95.43183173,15,4
2045-04-09 18:00:00,15,0,15,14.8,2.8
2045-04-09 19:00:00,0,0,0,14.5,2.8
2045-04-09 20:00:00,0,0,0,14.4,2.9
2045-04-09 21:00:00,0,0,0,14,3.2
2045-04-09 22:00:00,0,0,0,14,3.2
2045-04-09 23:00:00,0,0,0,13.8,3.7
2045-04-10 00:00:00,0,0,0,13.4,2.7
2045-04-10 01:00:00,0,0,0,13.2,2.5
2045-04-10 02:00:00,0,0,0,13.1,2.9
2045-04-10 03:00:00,0,0,0,13,3.1
2045-04-10 04:00:00,0,0,0,13,3.4
2045-04-10 05:00:00,3,0,3,12.7,3.3
2045-04-10 06:00:00,38,0,38,12.7,3.8
2045-04-10 07:00:00,90,1,90.31084232,12.7,3.7
2045-04-10 08:00:00,182,23,192.3666002,13.5,4.4
2045-04-10 09:00:00,247,39,269.123489,14.5,4.9
2045-04-10 10:00:00,233,7,237.5683927,15.1,4.3
2045-04-10 11:00:00,202,0,202,15.5,5.9
2045-04-10 12:00:00,315,54,353.2836001,16.8,5.4
2045-04-10 13:00:00,300,53,335.8335523,17.3,5.7
2045-04-10 14:00:00,237,20,249.0919823,17.9,5.9
2045-04-10 15:00:00,180,9,184.4959183,18.1,5.1
2045-04-10 16:00:00,146,14,151.1491997,17.9,4.2
2045-04-10 17:00:00,66,0,66,17.2,3.7
2045-04-10 18:00:00,16,0,16,16.8,2.5
2045-04-10 19:00:00,0,0,0,15.8,2.1
2045-04-10 20:00:00,0,0,0,15.1,1.6
2045-04-10 21:00:00,0,0,0,14.7,2
2045-04-10 22:00:00,0,0,0,13.5,1.9
2045-04-10 23:00:00,0,0,0,13,2
2045-04-11 00:00:00,0,0,0,12.5,2.6
2045-04-11 01:00:00,0,0,0,12.5,2.2
2045-04-11 02:00:00,0,0,0,12.7,2.7
2045-04-11 03:00:00,0,0,0,12.3,2.7
2045-04-11 04:00:00,0,0,0,12.2,3.5
2045-04-11 05:00:00,0,0,0,11.9,2.8
2045-04-11 06:00:00,15,0,15,11.9,3.6
2045-04-11 07:00:00,73,0,73,11.9,3.6
2045-04-11 08:00:00,114,0,114,12,3.8
2045-04-11 09:00:00,152,0,152,11.3,3.9
2045-04-11 10:00:00,199,2,200.3150135,12.6,4.1
2045-04-11 11:00:00,261,23,277.2293582,12.9,4.7
2045-04-11 12:00:00,289,107,365.3439724,14.2,6.3
2045-04-11 13:00:00,231,12,239.1655815,13.9,7.3
2045-04-11 14:00:00,238,57,272.7072935,14.8,6.9
2045-04-11 15:00:00,194,74,231.2681169,13.8,7
2045-04-11 16:00:00,115,149,170.4303766,13.3,5
2045-04-11 17:00:00,73,63,87.04332033,12.9,6.2
2045-04-11 18:00:00,17,0,17,10.5,5.3
2045-04-11 19:00:00,0,0,0,9.9,5.7
2045-04-11 20:00:00,0,0,0,9.3,5.6
2045-04-11 21:00:00,0,0,0,8.7,5.3
2045-04-11 22:00:00,0,0,0,8.2,5.2
2045-04-11 23:00:00,0,0,0,7.9,4.6
2045-04-12 00:00:00,0,0,0,7.3,3.9
2045-04-12 01:00:00,0,0,0,7.1,4.6
2045-04-12 02:00:00,0,0,0,6.9,4.8
2045-04-12 03:00:00,0,0,0,6.9,3.9
2045-04-12 04:00:00,0,0,0,7.2,3.8
2045-04-12 05:00:00,4,0,4,7.4,4
2045-04-12 06:00:00,33,0,33,6.9,4.3
2045-04-12 07:00:00,142,26,150.3660197,7.5,4.8
2045-04-12 08:00:00,243,130,302.9669346,9.2,6.7
2045-04-12 09:00:00,317,97,373.010731,10.6,7.6
2045-04-12 10:00:00,346,64,388.3909487,11.6,7.5
2045-04-12 11:00:00,354,51,390.2194542,12.1,7
